timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1762544239348,2,HTTP light_6,200,OK,Thread Group 1100 3-1,text,true,,22840,141,1,1,http://192.168.100.2/workload_test/light_6.txt,1,0,1
1762544239402,2,HTTP light_10,200,OK,Thread Group 1100 3-1,text,true,,92477,141,1,1,http://192.168.100.2/workload_test/light_10.js,1,0,0
1762544239457,1,HTTP light_6,200,OK,Thread Group 1100 3-1,text,true,,22839,141,1,1,http://192.168.100.2/workload_test/light_6.txt,1,0,0
1762544239513,1,HTTP light_6,200,OK,Thread Group 1100 3-1,text,true,,22839,141,1,1,http://192.168.100.2/workload_test/light_6.txt,1,0,0
1762544239568,1,HTTP light_6,200,OK,Thread Group 1100 3-1,text,true,,22839,141,1,1,http://192.168.100.2/workload_test/light_6.txt,1,0,0
1762544239622,5,HTTP medium_9,200,OK,Thread Group 1100 3-1,text,true,,1536320,141,1,1,http://192.168.100.2/workload_test/medium_9.js,1,0,0
1762544239677,6,HTTP medium_2,200,OK,Thread Group 1100 3-1,text,true,,184638,141,1,1,http://192.168.100.2/workload_test/medium_2.js,2,0,0
1762544239732,5,HTTP medium_10,200,OK,Thread Group 1100 3-1,text,true,,1843498,144,1,1,http://192.168.100.2/workload_test/medium_10.json,2,0,0
1762544239787,3,HTTP medium_6,200,OK,Thread Group 1100 3-1,text,true,,819511,142,1,1,http://192.168.100.2/workload_test/medium_6.css,1,0,0
1762544239848,6,HTTP medium_10,200,OK,Thread Group 1100 3-2,text,true,,1843499,144,2,2,http://192.168.100.2/workload_test/medium_10.json,2,0,1
1762544239842,16,HTTP heavy_4,200,OK,Thread Group 1100 3-1,text,true,,7373097,141,2,2,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762544239951,2,HTTP light_6,200,OK,Thread Group 1100 3-1,text,true,,22839,141,2,2,http://192.168.100.2/workload_test/light_6.txt,2,0,0
1762544239956,1,HTTP light_10,200,OK,Thread Group 1100 3-2,text,true,,92477,141,2,2,http://192.168.100.2/workload_test/light_10.js,1,0,0
1762544240060,3,HTTP medium_6,200,OK,Thread Group 1100 3-1,text,true,,819511,142,2,2,http://192.168.100.2/workload_test/medium_6.css,2,0,0
1762544240065,1,HTTP light_10,200,OK,Thread Group 1100 3-2,text,true,,92477,141,2,2,http://192.168.100.2/workload_test/light_10.js,1,0,0
1762544240169,3,HTTP medium_6,200,OK,Thread Group 1100 3-1,text,true,,819511,142,2,2,http://192.168.100.2/workload_test/medium_6.css,2,0,0
1762544240174,2,HTTP light_10,200,OK,Thread Group 1100 3-2,text,true,,92477,141,2,2,http://192.168.100.2/workload_test/light_10.js,2,0,0
1762544240278,2,HTTP light_3,200,OK,Thread Group 1100 3-1,text,true,,9531,140,2,2,http://192.168.100.2/workload_test/light_3.js,2,0,0
1762544240283,1,HTTP light_3,200,OK,Thread Group 1100 3-2,text,true,,9531,140,2,2,http://192.168.100.2/workload_test/light_3.js,1,0,0
1762544240347,2,HTTP medium_6,200,OK,Thread Group 1100 3-3,text,true,,819512,142,3,3,http://192.168.100.2/workload_test/medium_6.css,1,0,1
1762544240387,3,HTTP medium_6,200,OK,Thread Group 1100 3-1,text,true,,819511,142,3,3,http://192.168.100.2/workload_test/medium_6.css,2,0,0
1762544240392,2,HTTP medium_2,200,OK,Thread Group 1100 3-2,text,true,,184638,141,3,3,http://192.168.100.2/workload_test/medium_2.js,2,0,0
1762544240511,1,HTTP light_10,200,OK,Thread Group 1100 3-3,text,true,,92477,141,3,3,http://192.168.100.2/workload_test/light_10.js,1,0,0
1762544240551,3,HTTP medium_6,200,OK,Thread Group 1100 3-1,text,true,,819511,142,3,3,http://192.168.100.2/workload_test/medium_6.css,2,0,0
1762544240556,2,HTTP medium_6,200,OK,Thread Group 1100 3-2,text,true,,819511,142,3,3,http://192.168.100.2/workload_test/medium_6.css,2,0,0
1762544240675,3,HTTP medium_6,200,OK,Thread Group 1100 3-3,text,true,,819511,142,3,3,http://192.168.100.2/workload_test/medium_6.css,2,0,0
1762544240715,2,HTTP light_3,200,OK,Thread Group 1100 3-1,text,true,,9531,140,3,3,http://192.168.100.2/workload_test/light_3.js,2,0,0
1762544240720,11,HTTP heavy_4,200,OK,Thread Group 1100 3-2,text,true,,7373097,141,3,3,http://192.168.100.2/workload_test/heavy_4.pdf,1,0,0
1762544240839,4,HTTP medium_10,200,OK,Thread Group 1100 3-3,text,true,,1843498,144,3,3,http://192.168.100.2/workload_test/medium_10.json,2,0,0
1762544240848,3,HTTP medium_6,200,OK,Thread Group 1100 3-4,text,true,,819512,142,4,4,http://192.168.100.2/workload_test/medium_6.css,1,0,0
1762544240879,2,HTTP light_3,200,OK,Thread Group 1100 3-1,text,true,,9531,140,4,4,http://192.168.100.2/workload_test/light_3.js,2,0,0
1762544240884,2,HTTP light_3,200,OK,Thread Group 1100 3-2,text,true,,9531,140,4,4,http://192.168.100.2/workload_test/light_3.js,2,0,0
1762544241003,10,HTTP heavy_4,200,OK,Thread Group 1100 3-3,text,true,,7373097,141,4,4,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762544241065,1,HTTP light_10,200,OK,Thread Group 1100 3-4,text,true,,92477,141,4,4,http://192.168.100.2/workload_test/light_10.js,1,0,0
1762544241102,4,HTTP medium_9,200,OK,Thread Group 1100 3-2,text,true,,1536320,141,4,4,http://192.168.100.2/workload_test/medium_9.js,1,0,0
1762544241097,12,HTTP heavy_4,200,OK,Thread Group 1100 3-1,text,true,,7373097,141,4,4,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762544241221,12,HTTP heavy_4,200,OK,Thread Group 1100 3-3,text,true,,7373097,141,4,4,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762544241284,4,HTTP medium_10,200,OK,Thread Group 1100 3-4,text,true,,1843498,144,4,4,http://192.168.100.2/workload_test/medium_10.json,2,0,0
1762544241315,1,HTTP light_6,200,OK,Thread Group 1100 3-1,text,true,,22839,141,4,4,http://192.168.100.2/workload_test/light_6.txt,1,0,0
1762544241320,1,HTTP light_10,200,OK,Thread Group 1100 3-2,text,true,,92477,141,4,4,http://192.168.100.2/workload_test/light_10.js,1,0,0
