timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1762543939352,3,HTTP medium_7,200,OK,Thread Group 700 2-1,text,true,,973113,143,1,1,http://192.168.100.2/workload_test/medium_7.html,1,0,0
1762543939438,4,HTTP heavy_1,200,OK,Thread Group 700 2-1,bin,true,,2560291,141,1,1,http://192.168.100.2/workload_test/heavy_1.mp4,1,0,0
1762543939523,2,HTTP light_7,200,OK,Thread Group 700 2-1,text,true,,36156,141,1,1,http://192.168.100.2/workload_test/light_7.xml,2,0,0
1762543939610,5,HTTP medium_7,200,OK,Thread Group 700 2-1,text,true,,973112,143,1,1,http://192.168.100.2/workload_test/medium_7.html,1,0,0
1762543939695,3,HTTP medium_7,200,OK,Thread Group 700 2-1,text,true,,973112,143,1,1,http://192.168.100.2/workload_test/medium_7.html,2,0,0
1762543939781,2,HTTP light_2,200,OK,Thread Group 700 2-1,text,true,,5428,141,1,1,http://192.168.100.2/workload_test/light_2.css,2,0,0
1762543939852,4,HTTP medium_5,200,OK,Thread Group 700 2-2,bin,true,,665891,142,2,2,http://192.168.100.2/workload_test/medium_5.jpg,2,0,0
1762543939867,1,HTTP light_5,200,OK,Thread Group 700 2-1,bin,true,,18719,141,2,2,http://192.168.100.2/workload_test/light_5.png,1,0,0
1762543940024,6,HTTP medium_5,200,OK,Thread Group 700 2-2,bin,true,,665890,142,2,2,http://192.168.100.2/workload_test/medium_5.jpg,1,0,0
1762543940038,21,HTTP heavy_3,200,OK,Thread Group 700 2-1,text,true,,5120290,141,2,2,http://192.168.100.2/workload_test/heavy_3.csv,2,0,0
1762543940195,5,HTTP medium_5,200,OK,Thread Group 700 2-2,bin,true,,665890,142,2,2,http://192.168.100.2/workload_test/medium_5.jpg,1,0,0
1762543940209,2,HTTP medium_3,200,OK,Thread Group 700 2-1,text,true,,256295,142,2,2,http://192.168.100.2/workload_test/medium_3.pdf,1,0,0
1762543940352,10,HTTP heavy_1,200,OK,Thread Group 700 2-3,bin,true,,2560292,141,3,3,http://192.168.100.2/workload_test/heavy_1.mp4,2,0,1
1762543940365,2,HTTP medium_3,200,OK,Thread Group 700 2-2,text,true,,256295,142,3,3,http://192.168.100.2/workload_test/medium_3.pdf,1,0,0
1762543940380,2,HTTP medium_7,200,OK,Thread Group 700 2-1,text,true,,973112,143,3,3,http://192.168.100.2/workload_test/medium_7.html,1,0,0
1762543940608,7,HTTP medium_5,200,OK,Thread Group 700 2-3,bin,true,,665890,142,3,3,http://192.168.100.2/workload_test/medium_5.jpg,2,0,0
1762543940622,10,HTTP heavy_3,200,OK,Thread Group 700 2-2,text,true,,5120290,141,3,3,http://192.168.100.2/workload_test/heavy_3.csv,1,0,0
1762543940642,2,HTTP light_7,200,OK,Thread Group 700 2-1,text,true,,36156,141,3,3,http://192.168.100.2/workload_test/light_7.xml,2,0,0
1762543940852,4,HTTP medium_7,200,OK,Thread Group 700 2-4,text,true,,973113,143,4,4,http://192.168.100.2/workload_test/medium_7.html,2,0,1
1762543940865,2,HTTP light_5,200,OK,Thread Group 700 2-3,bin,true,,18719,141,4,4,http://192.168.100.2/workload_test/light_5.png,1,0,0
1762543940879,13,HTTP heavy_3,200,OK,Thread Group 700 2-2,text,true,,5120290,141,4,4,http://192.168.100.2/workload_test/heavy_3.csv,1,0,0
1762543940894,1,HTTP light_2,200,OK,Thread Group 700 2-1,text,true,,5428,141,4,4,http://192.168.100.2/workload_test/light_2.css,1,0,0
1762543941196,2,HTTP medium_5,200,OK,Thread Group 700 2-4,bin,true,,665890,142,4,4,http://192.168.100.2/workload_test/medium_5.jpg,1,0,0
1762543941208,14,HTTP heavy_3,200,OK,Thread Group 700 2-3,text,true,,5120290,141,4,4,http://192.168.100.2/workload_test/heavy_3.csv,1,0,0
1762543941222,2,HTTP light_5,200,OK,Thread Group 700 2-2,bin,true,,18719,141,4,4,http://192.168.100.2/workload_test/light_5.png,2,0,0
1762543941237,16,HTTP heavy_3,200,OK,Thread Group 700 2-1,text,true,,5120290,141,4,4,http://192.168.100.2/workload_test/heavy_3.csv,1,0,0
1762543941353,2,HTTP medium_3,200,OK,Thread Group 700 2-5,text,true,,256296,142,5,5,http://192.168.100.2/workload_test/medium_3.pdf,2,0,0
1762543941539,9,HTTP heavy_1,200,OK,Thread Group 700 2-4,bin,true,,2560291,141,5,5,http://192.168.100.2/workload_test/heavy_1.mp4,2,0,0
1762543941552,1,HTTP light_5,200,OK,Thread Group 700 2-3,bin,true,,18719,141,5,5,http://192.168.100.2/workload_test/light_5.png,1,0,0
1762543941566,2,HTTP light_7,200,OK,Thread Group 700 2-2,text,true,,36156,141,5,5,http://192.168.100.2/workload_test/light_7.xml,1,0,0
1762543941581,5,HTTP heavy_1,200,OK,Thread Group 700 2-1,bin,true,,2560291,141,5,5,http://192.168.100.2/workload_test/heavy_1.mp4,1,0,0
1762543941782,2,HTTP light_2,200,OK,Thread Group 700 2-5,text,true,,5428,141,5,5,http://192.168.100.2/workload_test/light_2.css,2,0,0
