'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Inactive','Dirty','Writeback','AnonPages','Mapped','Slab','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed',Colonna 25,Principale1,Principale2,Principale3,Principale4,Cluster
172388,170340,32696,32408,200,15,4658488,108768,1117084,410500,900092,4658488,8159224,36,0,84740,23740,108884,7208,318068,1530,227,0.963571427600343,0.0321357990229245,-0.501967698292751,0.961274716163647,7
172388,170340,32696,32408,200,12,4658760,108844,1117084,410520,900148,4658760,8159224,32,0,84740,23740,108932,7208,315780,1530,228,0.879138146441605,-0.0670997047581494,-0.641764880457002,1.03334500553482,6
172388,170340,32696,32408,200,9,4658536,108908,1117080,410552,900172,4658536,8159224,156,0,84736,23740,108956,7208,315780,1530,229,0.879585100495497,-0.0759963621436128,-0.78723896693969,1.0960462909804,6
172388,170340,32696,32408,200,58,4657772,108968,1117084,410596,900196,4657772,8159224,160,0,84740,23740,108912,7208,317836,1530,230,0.972566335809546,0.179562799547924,1.57570051364173,0.0605592102080905,11
172388,170340,32696,32408,200,46,4658488,109048,1117084,410608,900260,4658488,8159224,24,0,84736,23740,108928,7208,315620,1530,231,0.886431759463555,0.0478036001624673,1.00144944045599,0.321338465389067,9
172388,170340,32696,32412,200,37,4657816,109128,1117084,410636,900312,4657816,8159224,44,0,84744,23740,108928,7208,315412,1530,232,0.879137697723088,0.00827580422337348,0.566897090198588,0.510767491737278,9
172388,170340,32696,32412,200,22,4658052,109200,1117084,410656,900372,4658052,8159224,36,0,84744,23740,109012,7204,315048,1020,233,0.848462083706011,-0.30125821186617,-0.814408816316021,-0.734054809911607,14
172388,170340,32696,32412,200,16,4658092,109276,1117080,410684,900420,4658092,8159224,44,0,84748,23740,108940,7208,317108,1020,234,0.922640717859771,-0.216878900179324,-1.11208921365587,-0.618277909590681,14
172388,170340,32696,32412,200,9,4658024,109344,1117084,410700,900468,4658024,8159224,28,0,84740,23740,108896,7208,316700,1530,235,0.919010361453985,-0.0437663455363122,-0.788941748774023,1.09280667453749,6
172388,170340,32696,32412,200,60,4657756,109432,1117084,410712,900548,4657756,8159224,152,0,84744,23740,108848,7208,316568,1530,236,0.931076691061271,0.136998982817957,1.67512087341457,0.0238589917996048,11
172388,170340,32696,32412,200,54,4657680,109524,1117084,410720,900628,4657680,8159224,156,0,84744,23740,108888,7204,316228,1020,237,0.90435551467862,-0.139140018450746,0.728583001939478,-1.40975890622883,13
172388,170340,32696,32412,200,43,4657644,109600,1117084,410744,900684,4657644,8159224,44,0,84744,23740,108928,7208,316228,1020,238,0.902591063595743,-0.155061294238379,0.19443412462735,-1.18061044239028,13
172388,170340,32696,31660,200,30,4658120,109660,1117084,410028,900708,4658120,8159224,36,0,83992,23740,108912,7208,318272,1020,239,0.826352456529079,-0.180873962407816,-0.443516337903633,-0.905865890074727,14
172388,170340,32696,31660,200,14,4658248,109724,1117084,410064,900724,4658248,8159224,40,0,83988,23740,108896,7204,316096,1020,240,0.740917077816413,-0.348726596900349,-1.20867938922961,-0.559941872094088,17
172388,170340,32696,31660,200,9,4658660,109804,1117084,410084,900796,4658660,8159224,24,0,83992,23740,108848,7208,315840,1530,241,0.743200275791054,-0.135218273956397,-0.792332886997484,1.10672611788426,6
172388,170340,32696,31660,200,64,4657964,109868,1117084,410116,900828,4657964,8159224,20,0,83992,23740,108964,7208,315768,1530,242,0.761509847001499,0.059172896072937,1.86535513258127,-0.0459672304303496,11
172388,170340,32696,31660,200,57,4658152,109924,1117084,410160,900844,4658152,8159224,164,0,83992,23740,108964,7208,315768,1530,243,0.759570191734674,0.0368439909583032,1.5265235745078,0.100489156772337,11
172388,170340,32696,31660,200,47,4657860,109992,1117088,410192,900880,4657860,8159224,160,0,83992,23740,108988,7208,317836,1530,244,0.8343036427095,0.0804078048031727,1.0386172285354,0.301939020104093,9
172388,170340,32696,31660,200,31,4657988,110084,1117088,410196,900960,4657988,8159224,32,0,83988,23740,108916,7208,315528,1530,245,0.743754968248254,-0.0692293814206835,0.271252368795467,0.646929512697055,10
172388,170340,32696,31660,200,20,4658184,110140,1117088,410236,900984,4658184,8159224,32,0,83992,23740,109076,7204,313388,1020,246,0.650004629964769,-0.432304673101299,-0.912835698128143,-0.674716263476171,14
172388,170340,32696,31660,200,15,4657868,110204,1117092,410268,901016,4657868,8159224,48,0,83988,23740,108956,7208,315392,1020,247,0.722268463229234,-0.347204399715878,-1.16205030386444,-0.579626615928996,17
172388,170340,32696,31660,200,9,4658288,110260,1117092,410312,901020,4658288,8159224,36,0,83988,23740,108824,7208,312860,1020,248,0.625045436379985,-0.466632701174177,-1.44615990546605,-0.44372655269289,17
172388,170340,32696,31660,200,65,4657344,110300,1117092,410372,901012,4657344,8159224,32,0,83992,23740,108836,7208,314864,1530,249,0.732861532332208,0.027207137811132,1.91551341073478,-0.0631718695703771,11
172388,170340,32696,31660,200,52,4657200,110352,1117092,410416,901012,4657200,8159224,160,0,83988,23740,108908,7208,314864,1530,250,0.730555384263766,-0.0174948244210782,1.28681711068443,0.209169310949498,9
172388,170340,32696,31676,200,45,4657364,110412,1117092,410464,901044,4657364,8159224,144,0,84008,23740,108892,7204,314832,1020,251,0.716591066834162,-0.283939773476845,0.291465105649793,-1.20496439685595,13
172388,170340,32696,31676,200,30,4657492,110476,1117092,410500,901076,4657492,8159224,44,0,84008,23740,108908,7208,314832,1020,252,0.712809811496278,-0.313912199729657,-0.435993496449276,-0.891999867345691,14
172388,170340,32696,31676,200,17,4657464,110536,1117092,410536,901092,4657464,8159224,36,0,84004,23740,108896,7208,314852,1530,253,0.723473085894945,-0.145230576234411,-0.403797335467996,0.943108309546364,7
172388,170340,32696,31676,200,9,4657792,110604,1117092,410560,901140,4657792,8159224,44,0,84004,23740,108960,7208,314852,1530,254,0.721794167599477,-0.173904782401848,-0.790415020167085,1.11084603185003,6
172388,170340,32696,31676,200,9,4657544,110668,1117092,410596,901172,4657544,8159224,32,0,84008,23740,108876,7204,314760,1020,255,0.704744835442249,-0.418737534136795,-1.44752217026476,-0.449593055539875,17
172388,170340,32696,31676,200,60,4657260,110724,1117092,410644,901180,4657260,8159224,20,0,84008,23740,108828,7208,314620,1020,256,0.716493896595267,-0.2153153047296,1.01410150134944,-1.51994519380345,12
172388,170340,32696,32168,200,46,4656876,110792,1117092,411164,901220,4656876,8159224,156,0,84500,23740,108864,7204,314440,1020,257,0.803298937753205,-0.258262773930895,0.343872836504342,-1.23097266166226,13
172388,170340,32696,32168,200,33,4656980,110844,1117092,411220,901220,4656980,8159224,164,0,84504,23740,108908,7204,314440,1020,258,0.800315700675547,-0.304457456315618,-0.284373710346297,-0.958460495981715,14
172388,170340,32696,32168,200,18,4656976,110900,1117092,411252,901236,4656976,8159224,36,0,84500,23740,108964,7204,314488,1020,259,0.798578893490607,-0.359594629880391,-1.00877699428589,-0.643823545200398,14
172388,170340,32696,32168,200,10,4657040,110944,1117092,411308,901228,4657040,8159224,40,0,84500,23740,108872,7208,314488,1020,260,0.795581178374164,-0.362260955120348,-1.39838158802746,-0.477874127768633,17
172388,170340,32696,32168,200,9,4657164,110992,1117096,411360,901220,4657164,8159224,24,0,84500,23740,108876,7208,316700,1020,261,0.87709622006733,-0.280903475239967,-1.45165189259041,-0.46568237078866,17
172388,170340,32696,32168,200,64,4656236,111040,1117096,411416,901220,4656236,8159224,44,0,84500,23740,108912,7208,314492,1020,262,0.816091469134399,-0.168395563600214,1.21078279654353,-1.60992835921616,12
172388,170340,32696,32168,200,52,4656184,111104,1117096,411444,901252,4656184,8159224,20,0,84496,23740,108896,7204,314160,1530,263,0.813803535227692,-0.0360522147825435,1.29519722920558,0.207412132046414,9
172388,170340,32696,32168,200,39,4656420,111172,1117096,411480,901284,4656420,8159224,164,0,84496,23740,108940,7208,318292,2040,264,0.976668021996936,0.320731774146651,1.31441414376209,2.02399747281637,8
172388,170340,32696,32168,200,24,4656672,111240,1117096,411512,901324,4656672,8159224,152,0,84500,23740,108900,7208,316052,2040,265,0.889194525402786,0.180556447256222,0.594699386374634,2.3474077165479,8
172388,170340,32696,32168,200,12,4656024,111316,1117096,411532,901372,4656024,8159224,32,0,84496,23740,108968,7204,318096,1530,266,0.949779958441731,-0.0281586254033499,-0.646655493917297,1.03039060378804,6
172388,170340,32696,32168,200,9,4656552,111368,1117096,411584,901380,4656552,8159224,32,0,84500,23740,108840,7212,318096,1530,267,0.947350959423879,0.013575136698833,-0.797678085350309,1.08971532751539,6
172388,170340,32696,32168,200,40,4655808,111420,1117096,411624,901388,4655808,8159224,40,0,84500,23740,108868,7208,315952,1020,268,0.866762475773221,-0.19918740062603,0.0476677874225695,-1.11241881474179,13
172388,170340,32696,32168,200,55,4656052,111472,1117100,411668,901400,4656052,8159224,48,0,84500,23740,108852,7204,318036,1020,269,0.94776027156432,-0.0908145707560664,0.770760370693532,-1.43345438635924,13
172388,170340,32696,32168,200,43,4655660,111532,1117100,411708,901420,4655660,8159224,28,0,84500,23740,108916,7208,317720,1020,270,0.935045288004766,-0.12070978288024,0.188615104990939,-1.18227776426459,13
172388,170340,32696,32168,200,28,4656508,111588,1117100,411752,901436,4656508,8159224,144,0,84500,23740,108872,7208,315488,1020,271,0.846327585838914,-0.258280082905543,-0.531571036902975,-0.859164087900062,14
172388,170340,32696,32168,200,12,4656388,111652,1117100,411792,901460,4656388,8159224,164,0,84500,23740,108948,7204,315428,1020,272,0.840755788939752,-0.343853323886478,-1.30164823424974,-0.521729965225122,17
172388,170340,32696,32168,200,9,4655668,111724,1117100,411816,901508,4655668,8159224,36,0,84500,23740,108996,7208,317204,1020,273,0.908491682812375,-0.262984769565961,-1.45322411530509,-0.467332423289021,17
172388,170340,32696,32168,200,61,4655376,111792,1117092,411844,901536,4655376,8159224,44,0,84496,23740,108888,7204,317372,1530,274,0.943990429506357,0.11914814440874,1.72242476000049,0.0061869885008452,11
172388,170340,32696,32168,200,50,4655588,111852,1117100,411888,901564,4655588,8159224,32,0,84500,23740,108980,7204,317212,1530,275,0.936204757273529,0.0735418769676528,1.19125005799065,0.237465054642582,9
172388,170340,32696,32168,200,42,4655652,111896,1117100,411936,901556,4655652,8159224,32,0,84496,23740,108984,7208,315064,1530,276,0.855201430254802,-0.0125166705898323,0.806518343069648,0.412053287531409,9
172388,170340,32696,32168,200,26,4655416,111956,1117100,411976,901580,4655416,8159224,32,0,84500,23740,108924,7208,317120,1530,277,0.926436135562163,0.00959706346947087,0.0287050537547238,0.739266892890232,10
172388,170340,32696,32168,200,14,4656016,112020,1117100,412008,901612,4656016,8159224,164,0,84500,23740,108988,7208,317144,1530,278,0.923791281642679,-0.0299682415226101,-0.551730893091234,0.990485861863006,7
172388,170340,32696,32168,200,9,4655560,112092,1117084,412036,901640,4655560,8159224,156,0,84496,23740,109004,7208,316924,1530,279,0.915918599168506,-0.0572363889957614,-0.792827872557103,1.09629208411235,6
172388,170084,32696,32164,200,64,4654996,112172,1117104,412044,901728,4654996,8159224,44,0,84496,23740,108988,7208,314280,1530,280,0.823261867140978,0.0382282959465954,1.87065949847655,-0.0456627720627463,11
172388,170084,32696,32164,200,50,4655216,112264,1117104,412052,901812,4655216,8159224,24,0,84496,23740,108932,7208,316332,1530,281,0.894129289545852,0.0665494081765274,1.18961584048026,0.239728895516278,9
172388,170084,32696,32164,200,41,4655296,112344,1117104,412068,901876,4655296,8159224,44,0,84496,23740,108988,7208,316332,1530,282,0.892672169562921,0.0344439775133765,0.754615689318713,0.428416336668276,9
172388,170084,32696,32164,200,36,4655212,112432,1117104,412076,901956,4655212,8159224,36,0,84496,23740,109012,7208,314212,2040,283,0.827933980203241,0.149628549914468,1.17816250857339,2.10433062259267,8
172388,170084,32696,32164,200,27,4654664,112532,1117096,412080,902044,4654664,8159224,32,0,84496,23740,109108,7208,316432,2040,284,0.910310684885559,0.202483862679898,0.73819046043242,2.28424982295656,8
172388,170084,32696,32164,200,14,4654900,112620,1117104,412076,902140,4654900,8159224,152,0,84492,23740,108984,7208,314348,2040,285,0.828064707279765,0.0772625020247233,0.114302008820762,2.56489371141173,8
172388,170084,32696,31672,200,9,4655188,112708,1117104,411596,902220,4655188,8159224,152,0,84004,23740,108992,7208,314348,1530,286,0.717294131224612,-0.193527142867609,-0.791112930784903,1.11390819562747,6
172388,170084,32696,31672,200,64,4654624,112796,1117104,411592,902308,4654624,8159224,32,0,84000,23740,108928,7204,316396,1020,287,0.797135065525261,-0.161407294914255,1.20500269615646,-1.60778531160006,12
172388,170340,32696,31676,200,56,4654804,112900,1117096,411596,902412,4654804,8159224,40,0,84004,23740,108972,7208,314196,1020,288,0.729496138008415,-0.251056130509369,0.820768793858001,-1.43330745184299,12
172388,170340,32696,31676,200,44,4654652,112992,1117084,411600,902500,4654652,8159224,28,0,84008,23740,109108,7208,313912,1020,289,0.71838468066715,-0.305218449960577,0.241515593848315,-1.18053182065019,13
172388,170340,32696,31676,200,32,4654508,113096,1117104,411600,902604,4654508,8159224,32,0,84004,23740,109104,7208,316052,1530,290,0.808205659055965,-0.0510850917226264,0.317168175879279,0.625158625296393,10
172388,170340,32696,31456,200,18,4654852,113192,1117104,411380,902700,4654852,8159224,20,0,83784,23740,109016,7208,316072,1530,291,0.760579495390886,-0.117868306603128,-0.360822815687356,0.921653630377037,7
172388,170340,32696,31456,200,9,4655188,113284,1117108,411388,902792,4655188,8159224,176,0,83788,23740,109016,7208,316072,1530,292,0.758077375394748,-0.146796074987208,-0.796372071101154,1.10999161045205,6
172388,170340,32696,31456,200,9,4655064,113388,1117108,411388,902892,4655064,8159224,156,0,83784,23740,109048,7208,316072,1530,293,0.759634011664666,-0.147893018455264,-0.796315621661045,1.11013713910011,6
172388,170340,32696,31456,200,59,4654540,113484,1117108,411388,902988,4654540,8159224,44,0,83784,23740,109036,7204,315760,1530,294,0.765349793023653,-0.00890756789941349,1.62382441392192,0.065204016263607,11
172388,170340,32696,31456,200,52,4654580,113572,1117108,411392,903076,4654580,8159224,32,0,83788,23740,109028,7208,313556,1530,295,0.683047926800633,-0.0930624274057124,1.28752390613197,0.219022824771777,9
172388,170340,32696,31456,200,45,4654272,113680,1117108,411396,903180,4654272,8159224,32,0,83788,23740,109072,7208,315576,1530,296,0.757565592490451,-0.0406131792122011,0.944651650532737,0.35778865008699,9
172388,170340,32696,31456,200,31,4654012,113776,1117108,411396,903276,4654012,8159224,36,0,83788,23740,108932,7204,317644,1530,297,0.828678573699477,-0.0372918948587255,0.266512000080079,0.644815809490694,10
172388,170340,32696,31456,200,17,4654372,113880,1117108,411396,903380,4654372,8159224,32,0,83788,23740,108968,7204,317768,1530,298,0.829527376810894,-0.0830553156127678,-0.410259144842722,0.937887042818083,7
172388,170340,32696,31456,200,9,4654188,113968,1117112,411404,903464,4654188,8159224,168,0,83788,23740,108932,7208,317720,1530,299,0.826401634443172,-0.0851342869063529,-0.800327635171987,1.1037836869066,6
172388,170340,32696,31456,200,9,4654312,114056,1117112,411404,903548,4654312,8159224,160,0,83784,23740,109056,7208,313272,1530,300,0.664616887735939,-0.257508646593621,-0.790270479623402,1.12165326752664,6
172388,170340,32696,31456,200,58,4654292,114168,1117112,411408,903660,4654292,8159224,24,0,83788,23740,108980,7204,312996,1020,301,0.656082336078001,-0.335998999930325,0.921213549980263,-1.46502943358571,12
172388,170340,32696,31456,200,50,4653496,114264,1117112,411408,903756,4653496,8159224,44,0,83788,23740,108956,7208,317200,1020,302,0.81112699735467,-0.176535427702561,0.521961639778943,-1.31581833327219,13
172388,170340,32696,31456,200,33,4653624,114360,1117112,411408,903852,4653624,8159224,36,0,83788,23740,109052,7208,312620,1020,303,0.638974087247036,-0.414652488257588,-0.289144414975182,-0.941062948358006,14
172388,170340,32696,31456,200,21,4653976,114456,1117112,411404,903948,4653976,8159224,36,0,83784,23740,109036,7208,316824,1530,304,0.803456780051654,-0.0808584507925758,-0.218109326541984,0.856382735796736,7
172388,170340,32696,31384,200,13,4654784,114552,1117116,411332,904048,4654784,8159224,28,0,83592,23740,109064,7208,316740,1530,305,0.779926502835529,-0.131248922572041,-0.604151679941749,1.02666330987232,6
172388,170340,32696,30768,200,9,4654808,114648,1117116,410724,904140,4654808,8159224,152,0,83188,23740,109048,7204,316740,1530,306,0.664722319618548,-0.194338968084665,-0.800586375598038,1.11841173414269,6
172388,170340,32696,31244,200,63,4654128,114744,1117116,411196,904236,4654128,8159224,156,0,83448,23740,109000,7204,318876,1530,307,0.848954122650042,0.0955555950990572,1.80851927887081,-0.0265600480871608,11
172388,170340,32696,31328,200,56,4654068,114832,1117116,411248,904324,4654068,8159224,40,0,83564,23740,109148,7208,316740,1530,308,0.788467096620771,0.0212664947380716,1.4728351834282,0.125823175369407,11
172388,170340,32696,31380,200,44,4653908,114936,1117116,411332,904428,4653908,8159224,32,0,83760,23740,109048,7204,314608,1020,309,0.706612757853065,-0.326600684299251,0.239913268986403,-1.17699292488181,13
172388,170340,32696,31440,200,29,4653664,115032,1117116,411396,904524,4653664,8159224,40,0,83660,23740,109052,7204,316252,1530,310,0.784793293470194,-0.114135235161115,0.173153032961188,0.694281094295363,10
172388,170340,32696,31488,200,15,4653752,115120,1117116,411448,904604,4653752,8159224,24,0,83688,23740,109088,7204,316176,1530,311,0.787533949015447,-0.166288659692142,-0.502661776964215,0.987713577210542,7
172388,170340,32696,30768,200,9,4653808,115216,1117116,410728,904700,4653808,8159224,28,0,83056,23740,109088,7208,318396,1020,312,0.716844032773714,-0.337676264609613,-1.46661713993282,-0.450617740303711,17
172388,170340,32696,30784,200,20,4653976,115312,1117116,410732,904796,4653976,8159224,152,0,83116,23740,109096,7204,318396,1020,313,0.724954722846505,-0.316022533530969,-0.932761714107396,-0.68035600742912,14
172388,170340,32696,31328,200,57,4653308,115408,1117120,411276,904888,4653308,8159224,176,0,83604,23740,109112,7208,313716,1020,314,0.671704793050665,-0.30161334687071,0.86658996260236,-1.44603807420171,12
172388,170340,32696,31364,200,47,4653504,115504,1117120,411328,904988,4653504,8159224,32,0,83756,23740,109052,7208,315848,1020,315,0.757121816850393,-0.243334370434212,0.378624648470518,-1.24619300317996,13
172388,170340,32696,31416,200,34,4653608,115592,1117120,411384,905076,4653608,8159224,32,0,83760,23740,109092,7208,313456,1530,316,0.688460363434089,-0.168253810840085,0.416876749784608,0.598266771666532,10
172388,170340,32696,31456,200,24,4652960,115696,1117124,411416,905176,4652960,8159224,36,0,83660,23740,109108,7208,317556,1530,317,0.842843175545902,-0.0580119603656755,-0.0744795405512733,0.792457432128593,7
172388,170340,32696,31460,200,24,4653324,115792,1117124,411432,905268,4653324,8159224,44,0,83676,23740,108984,7208,315376,1530,318,0.762155882582803,-0.140468919975177,-0.0696146920082494,0.800974206377216,7
172388,170340,32696,30768,200,9,4653204,115888,1117124,410752,905348,4653204,8159224,32,0,83048,23740,108988,7204,315300,1530,319,0.622250456280376,-0.270200063498919,-0.796411531799977,1.12645209052028,6
172388,170340,32696,30768,200,9,4653452,115984,1117124,410756,905452,4653452,8159224,160,0,83096,23740,108952,7204,315300,1530,320,0.623544518807883,-0.262738432633142,-0.797254396480168,1.12573036543961,6
172388,170340,32696,31328,200,62,4652764,116080,1117124,411316,905548,4652764,8159224,144,0,83584,23740,109092,7208,315156,1530,321,0.746757245526517,-0.0171944324809346,1.76530417348533,0.00657007231260565,11
172388,170340,32696,31368,200,47,4652520,116184,1117124,411332,905652,4652520,8159224,164,0,83540,23740,109072,7208,317276,1020,322,0.813205378233306,-0.210276245811727,0.376059347104304,-1.2496876255501,13
172388,170340,32696,31408,200,43,4652916,116272,1117124,411396,905732,4652916,8159224,36,0,83756,23740,108968,7208,314872,1530,323,0.748354929439955,-0.0830755258989484,0.848224413890847,0.404326296664244,9
172388,170340,32696,31460,200,29,4652656,116360,1117124,411448,905820,4652656,8159224,44,0,83644,23740,109088,7208,316932,1020,324,0.81482618673364,-0.282640322176519,-0.491941429692264,-0.871982387095528,14
172388,170340,32696,31500,200,20,4652612,116472,1117124,411480,905932,4652612,8159224,32,0,83700,23740,109020,7204,316888,1020,325,0.81855144062132,-0.338404711735137,-0.923483827891944,-0.682007493965578,14
172388,170340,32696,31520,200,9,4652328,116568,1117124,411504,906028,4652328,8159224,24,0,83732,23740,109056,7208,316628,1020,326,0.812119029551106,-0.359580329466496,-1.45742184198044,-0.452425870462189,17
172388,170340,32696,30768,200,9,4652336,116672,1117116,410764,906132,4652336,8159224,156,0,83120,23740,109032,7208,314504,1020,327,0.591676983351668,-0.48211928015489,-1.45931356136926,-0.435252511990843,17
172388,170340,32696,31536,200,64,4651524,116768,1117124,411528,906228,4651524,8159224,164,0,83812,23740,109132,7208,318976,1020,328,0.925497662967914,-0.0613232492873124,1.19386335491304,-1.61587755497219,12
172388,170340,32696,31368,200,52,4651736,116856,1117124,411320,906316,4651736,8159224,156,0,83536,23740,109112,7208,314320,1530,329,0.727891358069485,-0.093343782201643,1.28448575150686,0.220269221036089,9
172388,170340,32696,31416,200,41,4651832,116960,1117124,411396,906420,4651832,8159224,40,0,83756,23740,109116,7208,316480,2040,330,0.832710663081947,0.185057881681971,1.40807369888046,2.00277129658092,8
172388,170340,32696,31484,200,24,4652052,117052,1117124,411472,906508,4652052,8159224,24,0,83676,23740,109168,7208,316292,2040,331,0.830673031706226,0.105860160293332,0.588536920113757,2.36053871385478,8
172388,170340,32696,31524,200,14,4651908,117156,1117116,411520,906604,4651908,8159224,40,0,83916,23740,109076,7204,313924,2040,332,0.753516069315715,-0.0231631917536959,0.112603350021076,2.57885966796626,8
172388,170340,32696,31520,200,9,4651708,117252,1117124,411508,906700,4651708,8159224,28,0,83732,23740,109076,7208,314020,1020,333,0.724141222183697,-0.461807022946331,-1.45181142025633,-0.441667862071919,17
172388,170340,32696,31516,200,64,4651144,117348,1117124,411508,906804,4651144,8159224,160,0,83844,23740,109116,7208,316072,1020,334,0.822177817275346,-0.170883485082356,1.19975090249413,-1.60422649902869,12
172388,170340,32696,31516,200,57,4650092,117444,1117116,411516,906892,4650092,8159224,152,0,83848,23740,109116,7208,315548,1020,335,0.804033457165453,-0.216408238699614,0.862613759409435,-1.45533049441331,12
172388,170340,32696,31516,200,44,4650188,117540,1117128,411516,907000,4650188,8159224,156,0,83848,23740,109104,7208,317592,1020,336,0.875839188923507,-0.184383663288173,0.229791049281411,-1.19090817039746,13
172388,170340,32696,31516,200,31,4650300,117628,1117132,411516,907088,4650300,8159224,48,0,83844,23740,109072,7208,317648,1020,337,0.873860422098666,-0.231671062741412,-0.398049854117986,-0.918278944458949,14
172388,170340,32696,31516,200,18,4650140,117720,1117132,411544,907156,4650140,8159224,44,0,83848,23740,109140,7208,315568,1020,338,0.795467338730028,-0.358509580193754,-1.02157800357781,-0.637407678951496,14
172388,170340,32696,31516,200,11,4650460,117800,1117132,411560,907220,4650460,8159224,36,0,83848,23740,109076,7208,315344,1530,339,0.797834842425139,-0.177238265484363,-0.698909984105005,1.07283795908446,6
172388,170340,32696,31516,200,9,4650352,117892,1117128,411568,907300,4650352,8159224,28,0,83848,23740,109116,7208,317508,1530,340,0.878570233249171,-0.101351215615964,-0.800458469529719,1.10620846162866,6
172388,170340,32696,31516,200,57,4649968,117980,1117132,411576,907380,4649968,8159224,144,0,83844,23740,109228,7208,317508,1530,341,0.896696603639008,0.0726461666532998,1.51838032975151,0.0997629872588046,11
172388,170340,32696,31516,200,49,4649660,118060,1117132,411588,907452,4649660,8159224,164,0,83848,23740,109072,7208,315160,1530,342,0.807217374984475,-0.0460259105586118,1.13702129005237,0.276777966450815,9
172388,170340,32696,31516,200,43,4649948,118148,1117132,411608,907516,4649948,8159224,156,0,83844,23740,109128,7208,315160,1530,343,0.806197296142116,-0.068309569962878,0.84712841549309,0.402670255480473,9
172388,170340,32696,31516,200,26,4649836,118236,1117132,411616,907596,4649836,8159224,44,0,83844,23740,109132,7204,315160,1530,344,0.801677837503263,-0.157849278771081,0.0291409738612529,0.761118774910328,10
172388,170340,32696,31516,200,17,4649420,118304,1117132,411640,907644,4649420,8159224,32,0,83848,23740,109116,7208,317284,1020,345,0.865371570894816,-0.297578500699018,-1.07396339226558,-0.622965828178007,14
172388,170340,32696,31516,200,9,4649484,118396,1117132,411652,907724,4649484,8159224,24,0,83848,23740,109140,7208,315052,1020,346,0.781711720931114,-0.41276986951091,-1.45548030944757,-0.446277438694693,17
172388,170340,32696,31516,200,45,4649196,118464,1117132,411676,907764,4649196,8159224,36,0,83844,23740,109140,7208,317100,1020,347,0.869642250244191,-0.204842703757052,0.279349126581495,-1.20912655433548,13
172388,170340,32696,31516,200,52,4649388,118540,1117132,411692,907828,4649388,8159224,164,0,83848,23740,109144,7208,316636,1020,348,0.855272597837562,-0.194744049796697,0.61807865137539,-1.35431651898087,13
172388,170340,32696,31516,200,39,4649368,118644,1117132,411688,907932,4649368,8159224,156,0,83844,23740,109268,7208,316636,1530,349,0.867317552289876,-0.0270059537549514,0.650269508836076,0.480926803115658,9
172388,170340,32696,31516,200,31,4648936,118732,1117132,411692,908020,4648936,8159224,160,0,83848,23740,109132,7204,316352,1530,350,0.85414774169255,-0.0924520325542773,0.267333380223689,0.651510031115699,10
172388,170340,32696,31516,200,23,4649596,118836,1117132,411692,908116,4649596,8159224,24,0,83848,23740,109152,7204,314228,1530,351,0.773137823086088,-0.20594713519364,-0.113883410782557,0.828039030500243,7
172388,170340,32696,31516,200,9,4648964,118932,1117132,411688,908212,4648964,8159224,44,0,83844,23740,109152,7208,316068,1530,352,0.83904289014847,-0.159620140458841,-0.797682089283216,1.11251037301705,6
172388,170340,32696,31516,200,9,4649112,119020,1117132,411688,908308,4649112,8159224,32,0,83844,23740,109248,7208,316008,1530,353,0.838618402997277,-0.162382751965595,-0.797547433051652,1.11283744509664,6
172388,170340,32696,31520,200,36,4648524,119124,1117136,411688,908416,4648524,8159224,32,0,83844,23740,109212,7208,315888,1530,354,0.845121626547318,-0.07049367995198,0.507362808406123,0.547312481490311,10
172388,170340,32696,31516,200,53,4648388,119220,1117136,411692,908508,4648388,8159224,152,0,83844,23740,109092,7204,315700,1530,355,0.842202831137591,-0.0403857769030083,1.33172346394951,0.193193859241607,9
172388,170340,32696,30768,200,49,4648792,119308,1117136,410948,908596,4648792,8159224,152,0,83100,23740,109168,7208,315568,1020,356,0.677837941516174,-0.30633806161535,0.470102221754532,-1.2764560948153,13
172388,170340,32696,30768,200,35,4648780,119408,1117136,410952,908692,4648780,8159224,32,0,83100,23740,109168,7204,315352,1020,357,0.666129040745453,-0.39360204555858,-0.202402152398491,-0.980019594337518,14
172388,170340,32696,30768,200,21,4649256,119496,1117136,410952,908780,4649256,8159224,40,0,83100,23740,109192,7208,315024,1530,358,0.663659110472395,-0.215178990021272,-0.220861118090126,0.875624710396895,7
172388,170340,32696,30768,200,14,4648824,119600,1117140,410952,908888,4648824,8159224,48,0,83100,23740,109328,7208,319296,1020,359,0.809022638668019,-0.291057905462296,-1.22925092072199,-0.557154244811533,17
172388,170340,32696,30768,200,9,4648744,119696,1117140,410956,908980,4648744,8159224,32,0,83100,23740,109244,7204,314996,1020,360,0.648705577831308,-0.501422976431684,-1.45803912857091,-0.433354320093674,17
172388,170340,32696,30768,200,64,4648180,119784,1117140,410956,909068,4648180,8159224,24,0,83100,23740,109168,7208,314996,1020,361,0.667313101350878,-0.278303440394438,1.1965169237628,-1.58811082041238,12
172388,170340,32696,30768,200,51,4648772,119888,1117140,410952,909172,4648772,8159224,164,0,83096,23740,109216,7208,317132,1530,362,0.755725369054552,-0.025061925237793,1.22333579709898,0.238254233054823,9
