'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Inactive','Dirty','Writeback','AnonPages','Mapped','Slab','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed',Colonna 25,Principale1,Principale2,Principale3,Principale4,Cluster
172388,170340,32696,31660,200,31,4657988,110084,1117088,410196,900960,4657988,8159224,32,0,83988,23740,108916,7208,315528,1530,245,0.744322625288262,-0.0185286832117484,0.235478455854672,0.657126370186825,6
172388,170340,32696,31660,200,20,4658184,110140,1117088,410236,900984,4658184,8159224,32,0,83992,23740,109076,7204,313388,1020,246,0.651291145838634,-0.432228796589818,-0.871352146387918,-0.714612756486948,9
172388,170340,32696,31660,200,15,4657868,110204,1117092,410268,901016,4657868,8159224,48,0,83988,23740,108956,7208,315392,1020,247,0.723152107235023,-0.366717499027097,-1.12563561469078,-0.632320269214211,9
172388,170340,32696,31660,200,9,4658288,110260,1117092,410312,901020,4658288,8159224,36,0,83988,23740,108824,7208,312860,1020,248,0.626081276535935,-0.507223501786186,-1.41014448395154,-0.506832623920155,9
172388,170340,32696,31660,200,65,4657344,110300,1117092,410372,901012,4657344,8159224,32,0,83992,23740,108836,7208,314864,1530,249,0.733332577813862,0.10961369761668,1.91043865862358,0.0275087110871022,11
172388,170340,32696,31660,200,52,4657200,110352,1117092,410416,901012,4657200,8159224,160,0,83988,23740,108908,7208,314864,1530,250,0.731073627385435,0.0515717404408491,1.27040286385944,0.269353799130347,11
172388,170340,32696,31676,200,45,4657364,110412,1117092,410464,901044,4657364,8159224,144,0,84008,23740,108892,7204,314832,1020,251,0.717704344969953,-0.248836191453151,0.351729185999612,-1.18855664637644,12
172388,170340,32696,31676,200,30,4657492,110476,1117092,410500,901076,4657492,8159224,44,0,84008,23740,108908,7208,314832,1020,252,0.713663094154434,-0.320819969116172,-0.385579109739326,-0.908838243465784,8
172388,170340,32696,31676,200,17,4657464,110536,1117092,410536,901092,4657464,8159224,36,0,84004,23740,108896,7208,314852,1530,253,0.724128477189986,-0.113059772803702,-0.450421791114395,0.921510360958984,6
172388,170340,32696,31676,200,9,4657792,110604,1117092,410560,901140,4657792,8159224,44,0,84004,23740,108960,7208,314852,1530,254,0.722480166443539,-0.150109122757222,-0.84396367893062,1.07053316452548,5
172388,170340,32696,31676,200,9,4657544,110668,1117092,410596,901172,4657544,8159224,32,0,84008,23740,108876,7204,314760,1020,255,0.706003620560701,-0.422125893178908,-1.41815902618556,-0.517184490693418,9
172388,170340,32696,31676,200,60,4657260,110724,1117092,410644,901180,4657260,8159224,20,0,84008,23740,108828,7208,314620,1020,256,0.717244121657522,-0.192201232573453,1.09094056863684,-1.46626496520966,12
172388,170340,32696,32168,200,46,4656876,110792,1117092,411164,901220,4656876,8159224,156,0,84500,23740,108864,7204,314440,1020,257,0.804380813870161,-0.218161324962118,0.403867992418793,-1.21289830398947,12
172388,170340,32696,32168,200,33,4656980,110844,1117092,411220,901220,4656980,8159224,164,0,84504,23740,108908,7204,314440,1020,258,0.801446803558484,-0.27789673771764,-0.235654083780805,-0.970814604827501,8
172388,170340,32696,32168,200,18,4656976,110900,1117092,411252,901236,4656976,8159224,36,0,84500,23740,108964,7204,314488,1020,259,0.799769323537944,-0.348894289346219,-0.972989831461158,-0.691207983678384,9
172388,170340,32696,32168,200,10,4657040,110944,1117092,411308,901228,4657040,8159224,40,0,84500,23740,108872,7208,314488,1020,260,0.796481835659471,-0.385936705812732,-1.36648570107304,-0.542221277043582,9
172388,170340,32696,32168,200,9,4657164,110992,1117096,411360,901220,4657164,8159224,24,0,84500,23740,108876,7208,316700,1020,261,0.877888629029087,-0.292776343661394,-1.42478669117601,-0.535510659585382,9
172388,170340,32696,32168,200,64,4656236,111040,1117096,411416,901220,4656236,8159224,44,0,84500,23740,108912,7208,314492,1020,262,0.816784966748273,-0.135560667762263,1.28943880422358,-1.54795348763768,12
172388,170340,32696,32168,200,52,4656184,111104,1117096,411444,901252,4656184,8159224,20,0,84496,23740,108896,7204,314160,1530,263,0.814634094756222,0.0608210139770691,1.27532197880835,0.265728172094038,11
172388,170340,32696,32168,200,39,4656420,111172,1117096,411480,901284,4656420,8159224,164,0,84496,23740,108940,7208,318292,2040,264,0.976766270933673,0.455136728624886,1.19260731278847,2.07329841259776,7
172388,170340,32696,32168,200,24,4656672,111240,1117096,411512,901324,4656672,8159224,152,0,84500,23740,108900,7208,316052,2040,265,0.889464226416465,0.286207459636159,0.464137497258223,2.3648153651232,7
172388,170340,32696,32168,200,12,4656024,111316,1117096,411532,901372,4656024,8159224,32,0,84496,23740,108968,7204,318096,1530,266,0.950564055036246,0.0497561029159996,-0.708583836019375,0.989526353578248,5
172388,170340,32696,32168,200,9,4656552,111368,1117096,411584,901380,4656552,8159224,32,0,84500,23740,108840,7212,318096,1530,267,0.947505092835797,0.0363943383552936,-0.856150740601139,1.04532599498284,5
172388,170340,32696,32168,200,40,4655808,111420,1117096,411624,901388,4655808,8159224,40,0,84500,23740,108868,7208,315952,1020,268,0.867474995800571,-0.183097366060757,0.102836911029149,-1.10863773058104,12
172388,170340,32696,32168,200,55,4656052,111472,1117100,411668,901400,4656052,8159224,48,0,84500,23740,108852,7204,318036,1020,269,0.948629381699398,-0.0208385681465728,0.831931294709107,-1.39931856784665,12
172388,170340,32696,32168,200,43,4655660,111532,1117100,411708,901420,4655660,8159224,28,0,84500,23740,108916,7208,317720,1020,270,0.935656960694267,-0.0912414468420479,0.243065679506329,-1.17398291498712,12
172388,170340,32696,32168,200,28,4656508,111588,1117100,411752,901436,4656508,8159224,144,0,84500,23740,108872,7208,315488,1020,271,0.847107184443033,-0.257205761151539,-0.485993698078379,-0.882869321858543,8
172388,170340,32696,32168,200,12,4656388,111652,1117100,411792,901460,4656388,8159224,164,0,84500,23740,108948,7204,315428,1020,272,0.841919966361665,-0.333839022923151,-1.2728543573932,-0.584542392774973,9
172388,170340,32696,32168,200,9,4655668,111724,1117100,411816,901508,4655668,8159224,36,0,84500,23740,108996,7208,317204,1020,273,0.909260449999458,-0.272164598360916,-1.42721330089923,-0.537826333807387,9
172388,170340,32696,32168,200,61,4655376,111792,1117092,411844,901536,4655376,8159224,44,0,84496,23740,108888,7204,317372,1530,274,0.94462429149052,0.244006511005189,1.70433750031016,0.0810064659706198,11
172388,170340,32696,32168,200,50,4655588,111852,1117100,411888,901564,4655588,8159224,32,0,84500,23740,108980,7204,317212,1530,275,0.936888874756519,0.185956593835314,1.16394255376347,0.286781646142161,10
172388,170340,32696,32168,200,42,4655652,111896,1117100,411936,901556,4655652,8159224,32,0,84496,23740,108984,7208,315064,1530,276,0.855705813219217,0.0529082238387133,0.779410507969819,0.447494620762224,10
172388,170340,32696,32168,200,26,4655416,111956,1117100,411976,901580,4655416,8159224,32,0,84500,23740,108924,7208,317120,1530,277,0.926896931655406,0.0703114058721184,-0.0161570657824233,0.734333479219261,6
172388,170340,32696,32168,200,14,4656016,112020,1117100,412008,901612,4656016,8159224,164,0,84500,23740,108988,7208,317144,1530,278,0.924293367528783,0.0186761158115374,-0.607140760874516,0.957341204619865,6
172388,170340,32696,32168,200,9,4655560,112092,1117084,412036,901640,4655560,8159224,156,0,84496,23740,109004,7208,316924,1530,279,0.916452182648023,-0.0152283066838947,-0.852109170830036,1.05179484583333,5
172388,170084,32696,32164,200,64,4654996,112172,1117104,412044,901728,4654996,8159224,44,0,84496,23740,108988,7208,314280,1530,280,0.823718750223968,0.122268339518044,1.86400492601375,0.0422935611194486,11
172388,170084,32696,32164,200,50,4655216,112264,1117104,412052,901812,4655216,8159224,24,0,84496,23740,108932,7208,316332,1530,281,0.894536199796065,0.147826376529636,1.16698587827886,0.292028653170898,10
172388,170084,32696,32164,200,41,4655296,112344,1117104,412068,901876,4655296,8159224,44,0,84496,23740,108988,7208,316332,1530,282,0.893113312807216,0.106322111538354,0.724188818305522,0.459654013336414,10
172388,170084,32696,32164,200,36,4655212,112432,1117104,412076,901956,4655212,8159224,36,0,84496,23740,109012,7208,314212,2040,283,0.828255015879698,0.25651642317807,1.06165766214984,2.15256733494391,7
172388,170084,32696,32164,200,27,4654664,112532,1117096,412080,902044,4654664,8159224,32,0,84496,23740,109108,7208,316432,2040,284,0.91055387003378,0.312830205605792,0.609722743448,2.30828099354824,7
172388,170084,32696,32164,200,14,4654900,112620,1117104,412076,902140,4654900,8159224,152,0,84492,23740,108984,7208,314348,2040,285,0.828461350088098,0.162098266056212,-0.0215627176547857,2.56140867428027,7
172388,170084,32696,31672,200,9,4655188,112708,1117104,411596,902220,4655188,8159224,152,0,84004,23740,108992,7208,314348,1530,286,0.718005599457335,-0.17290003560754,-0.843620298032782,1.07431770238822,5
172388,170084,32696,31672,200,64,4654624,112796,1117104,411592,902308,4654624,8159224,32,0,84000,23740,108928,7204,316396,1020,287,0.798103494929926,-0.0983535289231554,1.2791235103447,-1.54892374744477,12
172388,170340,32696,31676,200,56,4654804,112900,1117096,411596,902412,4654804,8159224,40,0,84004,23740,108972,7208,314196,1020,288,0.730289890731186,-0.235419908894109,0.895259738937722,-1.38819291580582,12
172388,170340,32696,31676,200,44,4654652,112992,1117084,411600,902500,4654652,8159224,28,0,84008,23740,109108,7208,313912,1020,289,0.719239077970194,-0.303825213726952,0.306166388216755,-1.16307585923426,12
172388,170340,32696,31676,200,32,4654508,113096,1117104,411600,902604,4654508,8159224,32,0,84004,23740,109104,7208,316052,1530,290,0.808750298893415,0.00280873348638266,0.28163508073698,0.637163833859779,6
172388,170340,32696,31456,200,18,4654852,113192,1117104,411380,902700,4654852,8159224,20,0,83784,23740,109016,7208,316072,1530,291,0.761198943558867,-0.0813996667476289,-0.40764063285732,0.901455786010081,6
172388,170340,32696,31456,200,9,4655188,113284,1117108,411388,902792,4655188,8159224,176,0,83788,23740,109016,7208,316072,1530,292,0.758726766991302,-0.119282992183045,-0.851132237870219,1.06860226733778,5
172388,170340,32696,31456,200,9,4655064,113388,1117108,411388,902892,4655064,8159224,156,0,83784,23740,109048,7208,316072,1530,293,0.760284864281701,-0.120543050060462,-0.851019972823496,1.06879050996805,5
172388,170340,32696,31456,200,59,4654540,113484,1117108,411388,902988,4654540,8159224,44,0,83784,23740,109036,7204,315760,1530,294,0.766148457148958,0.0946145342777811,1.61007854829836,0.139615586249844,11
172388,170340,32696,31456,200,52,4654580,113572,1117108,411392,903076,4654580,8159224,32,0,83788,23740,109028,7208,313556,1530,295,0.683665234431089,-0.0357431450943793,1.27492781184713,0.281963245486896,11
172388,170340,32696,31456,200,45,4654272,113680,1117108,411396,903180,4654272,8159224,32,0,83788,23740,109072,7208,315576,1530,296,0.758107383320841,0.0211097060158352,0.922195405135798,0.40148277590606,10
172388,170340,32696,31456,200,31,4654012,113776,1117108,411396,903276,4654012,8159224,36,0,83788,23740,108932,7204,317644,1530,297,0.829489478001236,0.0478369000998029,0.224990392976067,0.651055943199975,6
172388,170340,32696,31456,200,17,4654372,113880,1117108,411396,903380,4654372,8159224,32,0,83788,23740,108968,7204,317768,1530,298,0.830386040419477,-0.0119049430758409,-0.464118957775367,0.911212709286012,6
172388,170340,32696,31456,200,9,4654188,113968,1117112,411404,903464,4654188,8159224,168,0,83788,23740,108932,7208,317720,1530,299,0.826969660407336,-0.0483088762933761,-0.858093543053137,1.06011319582281,5
172388,170340,32696,31456,200,9,4654312,114056,1117112,411404,903548,4654312,8159224,160,0,83784,23740,109056,7208,313272,1530,300,0.665412358648432,-0.246759456332484,-0.839579239754857,1.08436504927409,5
172388,170340,32696,31456,200,58,4654292,114168,1117112,411408,903660,4654292,8159224,24,0,83788,23740,108980,7204,312996,1020,301,0.657275299671376,-0.302578666107763,0.997705521956311,-1.41460110196852,12
172388,170340,32696,31456,200,50,4653496,114264,1117112,411408,903756,4653496,8159224,44,0,83788,23740,108956,7208,317200,1020,302,0.811816249898676,-0.15297508698427,0.586618046534711,-1.28835575055434,12
172388,170340,32696,31456,200,33,4653624,114360,1117112,411408,903852,4653624,8159224,36,0,83788,23740,109052,7208,312620,1020,303,0.639962218003731,-0.435672141837884,-0.230519631831263,-0.946812482052962,8
172388,170340,32696,31456,200,21,4653976,114456,1117112,411404,903948,4653976,8159224,36,0,83784,23740,109036,7208,316824,1530,304,0.804030028150727,-0.0373322576050157,-0.26357469645318,0.842236335275834,6
172388,170340,32696,31384,200,13,4654784,114552,1117116,411332,904048,4654784,8159224,28,0,83592,23740,109064,7208,316740,1530,305,0.780559005043614,-0.0993901426267883,-0.655487225565537,0.99457341947475,5
172388,170340,32696,30768,200,9,4654808,114648,1117116,410724,904140,4654808,8159224,152,0,83188,23740,109048,7204,316740,1530,306,0.665718100986638,-0.145044155230877,-0.857187201847505,1.07588031677583,5
172388,170340,32696,31244,200,63,4654128,114744,1117116,411196,904236,4654128,8159224,156,0,83448,23740,109000,7204,318876,1530,307,0.849617962633623,0.216633056502914,1.79387414547698,0.0537934598795999,11
172388,170340,32696,31328,200,56,4654068,114832,1117116,411248,904324,4654068,8159224,40,0,83564,23740,109148,7208,316740,1530,308,0.788936828887536,0.097737719051068,1.45884675133851,0.194380273050515,11
172388,170340,32696,31380,200,44,4653908,114936,1117116,411332,904428,4653908,8159224,32,0,83760,23740,109048,7204,314608,1020,309,0.70778032597994,-0.298971299899279,0.301402201912258,-1.16153618936955,12
172388,170340,32696,31440,200,29,4653664,115032,1117116,411396,904524,4653664,8159224,40,0,83660,23740,109052,7204,316252,1530,310,0.785703868566394,-0.0416351585347599,0.1333436423773,0.698411725112083,6
172388,170340,32696,31488,200,15,4653752,115120,1117116,411448,904604,4653752,8159224,24,0,83688,23740,109088,7204,316176,1530,311,0.788500923127359,-0.108653130554956,-0.554506990116764,0.959178229674292,6
172388,170340,32696,30768,200,9,4653808,115216,1117116,410728,904700,4653808,8159224,28,0,83056,23740,109088,7208,318396,1020,312,0.717706787966499,-0.360011410796936,-1.436663594687,-0.518751092265849,9
172388,170340,32696,30784,200,20,4653976,115312,1117116,410732,904796,4653976,8159224,152,0,83116,23740,109096,7204,318396,1020,313,0.72608478209807,-0.299644622988168,-0.896705414536997,-0.724814220000151,9
172388,170340,32696,31328,200,57,4653308,115408,1117120,411276,904888,4653308,8159224,176,0,83604,23740,109112,7208,313716,1020,314,0.672564920406323,-0.293656632783204,0.94473161520973,-1.396688267455,12
172388,170340,32696,31364,200,47,4653504,115504,1117120,411328,904988,4653504,8159224,32,0,83756,23740,109052,7208,315848,1020,315,0.757896023684282,-0.231598011049364,0.443493152523477,-1.22368430376746,12
172388,170340,32696,31416,200,34,4653608,115592,1117120,411384,905076,4653608,8159224,32,0,83760,23740,109092,7208,313456,1530,316,0.689160420690982,-0.13150704583304,0.389285711038704,0.619491096944604,6
172388,170340,32696,31456,200,24,4652960,115696,1117124,411416,905176,4652960,8159224,36,0,83660,23740,109108,7208,317556,1530,317,0.843389153566356,-0.00948192672140635,-0.117917813803019,0.784873912223085,6
172388,170340,32696,31460,200,24,4653324,115792,1117124,411432,905268,4653324,8159224,44,0,83676,23740,108984,7208,315376,1530,318,0.762810649787802,-0.104414783130402,-0.109008929413601,0.796444356188565,6
172388,170340,32696,30768,200,9,4653204,115888,1117124,410752,905348,4653204,8159224,32,0,83048,23740,108988,7204,315300,1530,319,0.623346652028843,-0.232286051861692,-0.849288363551376,1.08672527638817,5
172388,170340,32696,30768,200,9,4653452,115984,1117124,410756,905452,4653452,8159224,160,0,83096,23740,108952,7204,315300,1530,320,0.624630688500226,-0.223765690430639,-0.850477218007155,1.08572216315774,5
172388,170340,32696,31328,200,62,4652764,116080,1117124,411316,905548,4652764,8159224,144,0,83584,23740,109092,7208,315156,1530,321,0.747282996917029,0.0564041581085135,1.75950074823691,0.0913794925294864,11
172388,170340,32696,31368,200,47,4652520,116184,1117124,411332,905652,4652520,8159224,164,0,83540,23740,109072,7208,317276,1020,322,0.813936284503427,-0.1934393519659,0.439304301625183,-1.22843705154368,12
172388,170340,32696,31408,200,43,4652916,116272,1117124,411396,905732,4652916,8159224,36,0,83756,23740,108968,7208,314872,1530,323,0.748950651965771,-0.028944489575764,0.82585298676494,0.444646558413377,10
172388,170340,32696,31460,200,29,4652656,116360,1117124,411448,905820,4652656,8159224,44,0,83644,23740,109088,7208,316932,1020,324,0.81563670331947,-0.285680939066985,-0.443915818624225,-0.892511939978239,8
172388,170340,32696,31500,200,20,4652612,116472,1117124,411480,905932,4652612,8159224,32,0,83700,23740,109020,7204,316888,1020,325,0.819713633641925,-0.324421084051082,-0.886417959905315,-0.725426202549744,9
172388,170340,32696,31520,200,9,4652328,116568,1117124,411504,906028,4652328,8159224,24,0,83732,23740,109056,7208,316628,1020,326,0.813013209822103,-0.384269992851912,-1.42646110719911,-0.519529324333828,9
172388,170340,32696,30768,200,9,4652336,116672,1117116,410764,906132,4652336,8159224,156,0,83120,23740,109032,7208,314504,1020,327,0.592730092057899,-0.526421208115792,-1.42221452876605,-0.498040506893703,9
172388,170340,32696,31536,200,64,4651524,116768,1117124,411528,906228,4651524,8159224,164,0,83812,23740,109132,7208,318976,1020,328,0.926047663008276,-0.0132781169075855,1.26753188337229,-1.55804870261478,12
172388,170340,32696,31368,200,52,4651736,116856,1117124,411320,906316,4651736,8159224,156,0,83536,23740,109112,7208,314320,1530,329,0.728508843689887,-0.0362151850729759,1.27200399999887,0.283177866461987,11
172388,170340,32696,31416,200,41,4651832,116960,1117124,411396,906420,4651832,8159224,40,0,83756,23740,109116,7208,316480,2040,330,0.832987165641235,0.29882934682869,1.29527215528355,2.06184968804572,7
172388,170340,32696,31484,200,24,4652052,117052,1117124,411472,906508,4652052,8159224,24,0,83676,23740,109168,7208,316292,2040,331,0.83103921564679,0.199277548960616,0.461878037916715,2.38052720010434,7
172388,170340,32696,31524,200,14,4651908,117156,1117116,411520,906604,4651908,8159224,40,0,83916,23740,109076,7204,313924,2040,332,0.754329341903649,0.0755647250901674,-0.022435478433299,2.57621581205363,7
172388,170340,32696,31520,200,9,4651708,117252,1117124,411508,906700,4651708,8159224,28,0,83732,23740,109076,7208,314020,1020,333,0.725170263817269,-0.501982794840707,-1.41581628017094,-0.504985499508681,9
172388,170340,32696,31516,200,64,4651144,117348,1117124,411508,906804,4651144,8159224,160,0,83844,23740,109116,7208,316072,1020,334,0.822872203035288,-0.139488184991905,1.27881913278272,-1.54233999864248,12
172388,170340,32696,31516,200,57,4650092,117444,1117116,411516,906892,4650092,8159224,152,0,83848,23740,109116,7208,315548,1020,335,0.804781629973867,-0.195418221126452,0.936623045637984,-1.40906650671748,12
172388,170340,32696,31516,200,44,4650188,117540,1117128,411516,907000,4650188,8159224,156,0,83848,23740,109104,7208,317592,1020,336,0.876533385616483,-0.165100803317785,0.288688688280714,-1.17796767405392,12
172388,170340,32696,31516,200,31,4650300,117628,1117132,411516,907088,4650300,8159224,48,0,83844,23740,109072,7208,317648,1020,337,0.874605379156805,-0.226057743004979,-0.350385751474448,-0.935717067057921,8
172388,170340,32696,31516,200,18,4650140,117720,1117132,411544,907156,4650140,8159224,44,0,83848,23740,109140,7208,315568,1020,338,0.796367943192927,-0.378631730979116,-0.981234420361633,-0.682288817425931,9
172388,170340,32696,31516,200,11,4650460,117800,1117132,411560,907220,4650460,8159224,36,0,83848,23740,109076,7208,315344,1530,339,0.798526333611086,-0.153360951816651,-0.749971243802006,1.03756582961617,5
172388,170340,32696,31516,200,9,4650352,117892,1117128,411568,907300,4650352,8159224,28,0,83848,23740,109116,7208,317508,1530,340,0.879159785299727,-0.0670068489551454,-0.857320743093013,1.06318496708738,5
172388,170340,32696,31516,200,57,4649968,117980,1117132,411576,907380,4649968,8159224,144,0,83844,23740,109228,7208,317508,1530,341,0.897099719016055,0.15743999821018,1.50301243714734,0.16895574516437,11
172388,170340,32696,31516,200,49,4649660,118060,1117132,411588,907452,4649660,8159224,164,0,83848,23740,109072,7208,315160,1530,342,0.807769878121242,0.0167923972923489,1.11913610478657,0.330580871891677,10
172388,170340,32696,31516,200,43,4649948,118148,1117132,411608,907516,4649948,8159224,156,0,83844,23740,109128,7208,315160,1530,343,0.806773793686261,-0.0118862850930697,0.824087932301425,0.442467117580438,10
172388,170340,32696,31516,200,26,4649836,118236,1117132,411616,907596,4649836,8159224,44,0,83844,23740,109132,7204,315160,1530,344,0.802643335910155,-0.093553497621329,-0.0115424012988825,0.759494651126383,6
172388,170340,32696,31516,200,17,4649420,118304,1117132,411640,907644,4649420,8159224,32,0,83848,23740,109116,7208,317284,1020,345,0.866190872849558,-0.309000901641561,-1.03763343766245,-0.672572326280047,9
172388,170340,32696,31516,200,9,4649484,118396,1117132,411652,907724,4649484,8159224,24,0,83848,23740,109140,7208,315052,1020,346,0.782675812661459,-0.445644897380689,-1.42183461342872,-0.51139671596793,9
172388,170340,32696,31516,200,45,4649196,118464,1117132,411676,907764,4649196,8159224,36,0,83844,23740,109140,7208,317100,1020,347,0.870364403701224,-0.188145673140781,0.340310290247549,-1.19294354764687,12
172388,170340,32696,31516,200,52,4649388,118540,1117132,411692,907828,4649388,8159224,164,0,83848,23740,109144,7208,316636,1020,348,0.855987631731381,-0.173035412015921,0.685851417438296,-1.32121196297645,12
172388,170340,32696,31516,200,39,4649368,118644,1117132,411688,907932,4649368,8159224,156,0,83844,23740,109268,7208,316636,1530,349,0.867835919557152,0.0336283408340989,0.621055816936425,0.509309069684637,10
172388,170340,32696,31516,200,31,4648936,118732,1117132,411692,908020,4648936,8159224,160,0,83848,23740,109132,7204,316352,1530,350,0.855031365425177,-0.0157921453952383,0.228677629981549,0.659816351502173,6
172388,170340,32696,31516,200,23,4649596,118836,1117132,411692,908116,4649596,8159224,24,0,83848,23740,109152,7204,314228,1530,351,0.774164063200594,-0.150456183354912,-0.155316111215465,0.820783824587954,6
172388,170340,32696,31516,200,9,4648964,118932,1117132,411688,908212,4648964,8159224,44,0,83844,23740,109152,7208,316068,1530,352,0.839709303341799,-0.134120733340851,-0.851654317898726,1.07164362501008,5
172388,170340,32696,31516,200,9,4649112,119020,1117132,411688,908308,4649112,8159224,32,0,83844,23740,109248,7208,316008,1530,353,0.839288449436232,-0.137308195430116,-0.851379115228347,1.0720764258916,5
172388,170340,32696,31520,200,36,4648524,119124,1117136,411688,908416,4648524,8159224,32,0,83844,23740,109212,7208,315888,1530,354,0.845694773991262,-0.0179173889603135,0.47715735161959,0.569899412536855,6
172388,170340,32696,31516,200,53,4648388,119220,1117136,411692,908508,4648388,8159224,152,0,83844,23740,109092,7204,315700,1530,355,0.843037568015326,0.0552165120814152,1.31344896973995,0.25396319434061,11
172388,170340,32696,30768,200,49,4648792,119308,1117136,410948,908596,4648792,8159224,152,0,83100,23740,109168,7208,315568,1020,356,0.678695095514591,-0.303984365786327,0.540339295317396,-1.2468561897133,12
172388,170340,32696,30768,200,35,4648780,119408,1117136,410952,908692,4648780,8159224,32,0,83100,23740,109168,7204,315352,1020,357,0.667374896674353,-0.381520365647546,-0.146794180062362,-0.984507118769798,8
172388,170340,32696,30768,200,21,4649256,119496,1117136,410952,908780,4649256,8159224,40,0,83100,23740,109192,7208,315024,1530,358,0.664407188917387,-0.193011781369712,-0.259492201762485,0.866264213289312,6
172388,170340,32696,30768,200,14,4648824,119600,1117140,410952,908888,4648824,8159224,48,0,83100,23740,109328,7208,319296,1020,359,0.809828135951491,-0.304010045584462,-1.1962228994683,-0.614633360595165,9
172388,170340,32696,30768,200,9,4648744,119696,1117140,410956,908980,4648744,8159224,32,0,83100,23740,109244,7204,314996,1020,360,0.650070264630891,-0.518754544518011,-1.42422218715686,-0.498126163564105,9
172388,170340,32696,30768,200,64,4648180,119784,1117140,410956,909068,4648180,8159224,24,0,83100,23740,109168,7208,314996,1020,361,0.66814684249708,-0.264139234698995,1.28101209942216,-1.52245231854167,12
172388,170340,32696,30768,200,51,4648772,119888,1117140,410952,909172,4648772,8159224,164,0,83096,23740,109216,7208,317132,1530,362,0.756249515313009,0.0409203570675132,1.20666220464277,0.296013606166878,11
172388,170340,32696,30768,200,49,4648300,119984,1117140,410956,909268,4648300,8159224,156,0,83100,23740,109260,7204,316688,1530,363,0.741956696865763,0.0118425811421616,1.11007766408904,0.335720561446832,10
172388,170340,32696,30768,200,36,4648528,120072,1117140,410956,909356,4648528,8159224,164,0,83100,23740,109236,7208,314464,1530,364,0.656132292376661,-0.147214658878056,0.479855361617193,0.589914437805511,6
172388,170340,32696,30768,200,27,4648724,120176,1117140,410952,909460,4648724,8159224,32,0,83096,23740,109192,7208,314360,1530,365,0.649335308383975,-0.197288007687639,0.0383104561607781,0.758606839098952,6
172388,170340,32696,30768,200,16,4648068,120264,1117140,410952,909548,4648068,8159224,32,0,83096,23740,109156,7208,316408,1530,366,0.72308417821322,-0.15773858433797,-0.511273664691645,0.952456240336637,6
172388,170340,32696,30768,200,9,4648744,120376,1117132,410952,909660,4648744,8159224,36,0,83096,23740,109232,7208,316216,1530,367,0.714416695026308,-0.198826484354328,-0.854806827476439,1.08392713140183,5
172388,170340,32696,30768,200,9,4648248,120472,1117140,410960,909756,4648248,8159224,36,0,83104,23740,109176,7208,315752,1020,368,0.685548518570307,-0.486784745403789,-1.42758425172589,-0.501829415132076,9
172388,170340,32696,30768,200,60,4647592,120568,1117140,410956,909844,4647592,8159224,156,0,83100,23740,109128,7208,315320,1020,369,0.687032438992354,-0.267530037883525,1.08210535560145,-1.44963202576219,12
172388,170340,32696,30768,200,46,4647944,120672,1117140,410956,909956,4647944,8159224,160,0,83100,23740,109216,7208,317376,1530,370,0.773053890164157,0.0266508468874704,0.959505103266868,0.388266501250686,10
172388,170340,32696,30768,200,34,4647552,120760,1117140,410956,910044,4647552,8159224,144,0,83100,23740,109204,7208,315188,1530,371,0.690387475617946,-0.126861401758703,0.378408077486915,0.623733904944973,6
172388,170340,32696,31260,200,16,4647820,120864,1117132,411448,910148,4647820,8159224,44,0,83592,23740,109248,7208,319360,1530,372,0.935272361094413,0.016536880286381,-0.52229340777873,0.928749473156469,6
172388,170340,32696,31260,200,9,4647876,120960,1117144,411452,910248,4647876,8159224,36,0,83596,23740,109224,7204,315256,1530,373,0.782743710068665,-0.198117043050466,-0.849572466489265,1.0813779937703,5
172388,170340,32696,31260,200,9,4647256,121024,1117144,411476,910284,4647256,8159224,44,0,83592,23740,109228,7204,314888,1530,374,0.771169451480162,-0.215055737822269,-0.848079295727948,1.08345613087908,5
172388,170340,32696,31260,200,59,4646732,121120,1117136,411484,910364,4646732,8159224,28,0,83592,23740,109268,7204,317052,1530,375,0.868823203464018,0.112225953434887,1.60225354003515,0.140589373488034,11
172388,170340,32696,31260,200,49,4646804,121216,1117144,411484,910468,4646804,8159224,152,0,83592,23740,109356,7204,317052,1020,376,0.854368861010386,-0.199598272773031,0.535165748395707,-1.26167277683687,12
172388,170340,32696,31260,200,35,4646552,121312,1117144,411480,910564,4646552,8159224,152,0,83588,23740,109292,7208,314644,1020,377,0.761944870663434,-0.37224409285362,-0.143404892793488,-0.987768084426359,8
172388,170340,32696,31260,200,17,4646068,121404,1117144,411496,910644,4646068,8159224,40,0,83592,23740,109392,7208,314268,1020,378,0.745939325781613,-0.474897826226588,-1.02674585394529,-0.650097169156641,9
172388,170340,32696,31260,200,14,4647216,121488,1117144,411500,910724,4647216,8159224,32,0,83592,23740,109260,7208,316424,1020,379,0.820844444327733,-0.393159429814361,-1.18315307626014,-0.605892243322316,9
172388,170340,32696,31260,200,9,4646884,121600,1117136,411496,910828,4646884,8159224,40,0,83588,23740,109224,7204,316260,1020,380,0.814432172313389,-0.424295341042821,-1.42842081735413,-0.511778500646508,9
172388,170340,32696,31260,200,14,4646472,121692,1117148,411504,910928,4646472,8159224,36,0,83592,23740,109256,7208,316260,1530,381,0.831683157568186,-0.133093619127337,-0.607980073769754,0.983344396097696,6
