timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759848917444,150,HTTP index [l],200,OK,Thread Group 400 3-1,text,true,,10982,126,1,3,http://192.168.100.2/index.html,131,0,46
1759848917609,38,HTTP Img [l],200,OK,Thread Group 400 3-1,bin,true,,51578,129,1,3,http://192.168.100.2/img_light.jpg,37,0,0
1759848917758,13,HTTP index [l],200,OK,Thread Group 400 3-1,text,true,,10981,126,1,3,http://192.168.100.2/index.html,13,0,0
1759848917826,323,HTTP Img [m],200,OK,Thread Group 400 3-2,bin,true,,8388901,130,2,6,http://192.168.100.2/img_medium.jpg,25,0,14
1759848917908,269,HTTP Img [m],200,OK,Thread Group 400 3-1,bin,true,,8388900,130,2,6,http://192.168.100.2/img_medium.jpg,10,0,0
1759848918209,18,HTTP Img [l],200,OK,Thread Group 400 3-1,bin,true,,51578,129,2,6,http://192.168.100.2/img_light.jpg,18,0,0
1759848918323,21,HTTP index [l],200,OK,Thread Group 400 3-3,text,true,,10982,126,3,9,http://192.168.100.2/index.html,21,0,2
1759848918150,204,HTTP Img [m],200,OK,Thread Group 400 3-2,bin,true,,8388900,130,3,9,http://192.168.100.2/img_medium.jpg,11,0,0
1759848918601,8,HTTP Img [l],200,OK,Thread Group 400 3-2,bin,true,,51578,129,3,9,http://192.168.100.2/img_light.jpg,5,0,0
1759848918512,254,HTTP Img [m],200,OK,Thread Group 400 3-1,bin,true,,8388900,130,3,9,http://192.168.100.2/img_medium.jpg,8,0,0
1759848918958,12,HTTP index [l],200,OK,Thread Group 400 3-1,text,true,,10981,126,4,12,http://192.168.100.2/index.html,12,0,0
1759848918770,289,HTTP Img [m],200,OK,Thread Group 400 3-3,bin,true,,8388900,130,4,12,http://192.168.100.2/img_medium.jpg,34,0,0
1759848918822,272,HTTP Img [m],200,OK,Thread Group 400 3-4,bin,true,,8388901,130,4,12,http://192.168.100.2/img_medium.jpg,24,0,2
1759848919054,182,HTTP Img [m],200,OK,Thread Group 400 3-2,bin,true,,8388900,130,4,12,http://192.168.100.2/img_medium.jpg,18,0,0
1759848919321,19,HTTP Img [l],200,OK,Thread Group 400 3-5,bin,true,,51579,129,5,15,http://192.168.100.2/img_light.jpg,19,0,1
1759848919424,5,HTTP Img [l],200,OK,Thread Group 400 3-4,bin,true,,51578,129,5,15,http://192.168.100.2/img_light.jpg,4,0,0
