timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759778524433,93,HTTP index [l],200,OK,Thread Group 400 3-2,text,true,,10982,126,2,6,http://192.168.100.2/index.html,56,0,1
1759778524078,479,HTTP Img [m],200,OK,Thread Group 400 3-1,bin,true,,8388901,130,2,6,http://192.168.100.2/img_medium.jpg,304,0,55
1759778524597,627,HTTP index [l],200,OK,Thread Group 400 3-1,text,true,,10981,126,2,6,http://192.168.100.2/index.html,627,0,0
1759778525225,39,HTTP Img [l],200,OK,Thread Group 400 3-1,bin,true,,51578,129,3,9,http://192.168.100.2/img_light.jpg,39,0,0
1759778525225,350,HTTP Img [m],200,OK,Thread Group 400 3-2,bin,true,,8388900,130,4,12,http://192.168.100.2/img_medium.jpg,25,0,0
1759778525228,349,HTTP Img [m],200,OK,Thread Group 400 3-3,bin,true,,8388901,130,4,12,http://192.168.100.2/img_medium.jpg,30,0,3
1759778525578,82,HTTP index [l],200,OK,Thread Group 400 3-2,text,true,,10981,126,4,12,http://192.168.100.2/index.html,82,0,0
1759778525675,44,HTTP Img [l],200,OK,Thread Group 400 3-1,bin,true,,51578,129,4,12,http://192.168.100.2/img_light.jpg,44,0,0
1759778525827,59,HTTP index [l],200,OK,Thread Group 400 3-3,text,true,,10981,126,4,12,http://192.168.100.2/index.html,59,0,0
1759778525435,463,HTTP Img [m],200,OK,Thread Group 400 3-4,bin,true,,8388901,130,4,13,http://192.168.100.2/img_medium.jpg,55,0,1
1759778526427,73,HTTP Img [l],200,OK,Thread Group 400 3-3,bin,true,,51578,129,6,18,http://192.168.100.2/img_light.jpg,71,0,0
1759778526034,660,HTTP Img [m],200,OK,Thread Group 400 3-4,bin,true,,8388900,130,6,18,http://192.168.100.2/img_medium.jpg,233,0,0
1759778526178,769,HTTP Img [m],200,OK,Thread Group 400 3-2,bin,true,,8388900,130,7,21,http://192.168.100.2/img_medium.jpg,111,0,0
1759778526931,22,HTTP index [l],200,OK,Thread Group 400 3-7,text,true,,10982,126,7,21,http://192.168.100.2/index.html,22,0,10
1759778525931,1048,HTTP Img [m],200,OK,Thread Group 400 3-5,bin,true,,8388901,130,7,21,http://192.168.100.2/img_medium.jpg,79,0,1
1759778526979,40,HTTP Img [l],200,OK,Thread Group 400 3-5,bin,true,,51578,129,7,21,http://192.168.100.2/img_light.jpg,40,0,0
1759778526284,784,HTTP Img [m],200,OK,Thread Group 400 3-1,bin,true,,8388900,130,7,21,http://192.168.100.2/img_medium.jpg,90,0,0
1759778526432,690,HTTP Img [m],200,OK,Thread Group 400 3-6,bin,true,,8388901,130,7,21,http://192.168.100.2/img_medium.jpg,71,0,2
1759778527228,2,HTTP index [l],200,OK,Thread Group 400 3-2,text,true,,10981,126,7,21,http://192.168.100.2/index.html,2,0,0
1759778526940,368,HTTP Img [m],200,OK,Thread Group 400 3-4,bin,true,,8388900,130,7,21,http://192.168.100.2/img_medium.jpg,17,0,0
1759778527358,79,HTTP Img [l],200,OK,Thread Group 400 3-1,bin,true,,51578,129,7,21,http://192.168.100.2/img_light.jpg,79,0,0
1759778527502,105,HTTP index [l],200,OK,Thread Group 400 3-6,text,true,,10981,126,8,24,http://192.168.100.2/index.html,103,0,0
1759778527358,549,HTTP Img [m],200,OK,Thread Group 400 3-3,bin,true,,8388900,130,8,25,http://192.168.100.2/img_medium.jpg,79,0,0
1759778527441,477,HTTP Img [m],200,OK,Thread Group 400 3-8,bin,true,,8388901,130,8,26,http://192.168.100.2/img_medium.jpg,60,0,4
1759778528278,44,HTTP Img [l],200,OK,Thread Group 400 3-2,bin,true,,51578,129,9,27,http://192.168.100.2/img_light.jpg,44,0,0
1759778527935,399,HTTP index [l],200,OK,Thread Group 400 3-9,text,true,,10982,126,9,27,http://192.168.100.2/index.html,399,0,57
1759778528440,103,HTTP Img [l],200,OK,Thread Group 400 3-10,bin,true,,51579,129,10,30,http://192.168.100.2/img_light.jpg,103,0,1
1759778528525,50,HTTP index [l],200,OK,Thread Group 400 3-1,text,true,,10981,126,10,30,http://192.168.100.2/index.html,50,0,0
1759778528639,40,HTTP index [l],200,OK,Thread Group 400 3-8,text,true,,10981,126,10,30,http://192.168.100.2/index.html,40,0,0
1759778527980,785,HTTP Img [m],200,OK,Thread Group 400 3-7,bin,true,,8388900,130,10,30,http://192.168.100.2/img_medium.jpg,128,0,0
1759778528031,852,HTTP Img [m],200,OK,Thread Group 400 3-5,bin,true,,8388900,130,10,30,http://192.168.100.2/img_medium.jpg,214,0,0
1759778527984,966,HTTP Img [m],200,OK,Thread Group 400 3-4,bin,true,,8388900,130,11,33,http://192.168.100.2/img_medium.jpg,155,0,0
1759778528935,71,HTTP Img [l],200,OK,Thread Group 400 3-11,bin,true,,51579,129,11,33,http://192.168.100.2/img_light.jpg,56,0,1
1759778528526,724,HTTP Img [m],200,OK,Thread Group 400 3-3,bin,true,,8388900,130,11,33,http://192.168.100.2/img_medium.jpg,39,0,0
1759778529287,35,HTTP Img [l],200,OK,Thread Group 400 3-9,bin,true,,51578,129,11,33,http://192.168.100.2/img_light.jpg,35,0,0
1759778528681,740,HTTP Img [m],200,OK,Thread Group 400 3-6,bin,true,,8388900,130,11,34,http://192.168.100.2/img_medium.jpg,8,0,0
1759778529445,81,HTTP Img [l],200,OK,Thread Group 400 3-12,bin,true,,51579,129,12,36,http://192.168.100.2/img_light.jpg,81,0,10
1759778529531,25,HTTP index [l],200,OK,Thread Group 400 3-5,text,true,,10981,126,12,36,http://192.168.100.2/index.html,24,0,0
1759778529482,83,HTTP Img [l],200,OK,Thread Group 400 3-7,bin,true,,51578,129,12,36,http://192.168.100.2/img_light.jpg,80,0,0
1759778529629,2,HTTP index [l],200,OK,Thread Group 400 3-2,text,true,,10981,126,12,36,http://192.168.100.2/index.html,2,0,0
1759778529635,4,HTTP index [l],200,OK,Thread Group 400 3-4,text,true,,10981,126,12,36,http://192.168.100.2/index.html,4,0,0
1759778529934,320,HTTP index [l],200,OK,Thread Group 400 3-13,text,true,,10982,126,13,39,http://192.168.100.2/index.html,319,0,10
1759778530026,236,HTTP Img [l],200,OK,Thread Group 400 3-1,bin,true,,51578,129,13,39,http://192.168.100.2/img_light.jpg,235,0,0
1759778530177,103,HTTP Img [l],200,OK,Thread Group 400 3-3,bin,true,,51578,129,13,39,http://192.168.100.2/img_light.jpg,101,0,0
1759778530332,90,HTTP Img [l],200,OK,Thread Group 400 3-6,bin,true,,51578,129,13,41,http://192.168.100.2/img_light.jpg,89,0,0
1759778530584,146,HTTP Img [l],200,OK,Thread Group 400 3-11,bin,true,,51578,129,14,42,http://192.168.100.2/img_light.jpg,146,0,0
1759778530941,56,HTTP Img [l],200,OK,Thread Group 400 3-9,bin,true,,51578,129,15,45,http://192.168.100.2/img_light.jpg,56,0,0
1759778530945,235,HTTP index [l],200,OK,Thread Group 400 3-15,text,true,,10982,126,15,45,http://192.168.100.2/index.html,235,0,2
1759778531281,12,HTTP Img [l],200,OK,Thread Group 400 3-7,bin,true,,51578,129,15,45,http://192.168.100.2/img_light.jpg,11,0,0
1759778531331,3,HTTP index [l],200,OK,Thread Group 400 3-5,text,true,,10981,126,15,45,http://192.168.100.2/index.html,3,0,0
1759778530140,1224,HTTP Img [m],200,OK,Thread Group 400 3-8,bin,true,,8388900,130,15,45,http://192.168.100.2/img_medium.jpg,119,0,0
1759778531436,5,HTTP Img [l],200,OK,Thread Group 400 3-4,bin,true,,51578,129,16,48,http://192.168.100.2/img_light.jpg,5,0,0
1759778531431,11,HTTP Img [l],200,OK,Thread Group 400 3-2,bin,true,,51578,129,16,48,http://192.168.100.2/img_light.jpg,11,0,0
1759778531438,14,HTTP index [l],200,OK,Thread Group 400 3-16,text,true,,10982,126,16,48,http://192.168.100.2/index.html,13,0,1
1759778530431,1554,HTTP Img [m],200,OK,Thread Group 400 3-14,bin,true,,8388901,130,17,51,http://192.168.100.2/img_medium.jpg,230,0,57
1759778532127,55,HTTP Img [l],200,OK,Thread Group 400 3-3,bin,true,,51578,129,17,51,http://192.168.100.2/img_light.jpg,55,0,0
1759778531976,265,HTTP index [l],200,OK,Thread Group 400 3-1,text,true,,10981,126,17,51,http://192.168.100.2/index.html,265,0,0
1759778531932,352,HTTP Img [l],200,OK,Thread Group 400 3-17,bin,true,,51579,129,17,51,http://192.168.100.2/img_light.jpg,352,0,26
1759778531882,406,HTTP index [l],200,OK,Thread Group 400 3-13,text,true,,10981,126,17,51,http://192.168.100.2/index.html,406,0,0
1759778532282,28,HTTP index [l],200,OK,Thread Group 400 3-6,text,true,,10981,126,17,51,http://192.168.100.2/index.html,28,0,0
1759778529939,2475,HTTP Img [m],200,OK,Thread Group 400 3-10,bin,true,,8388900,130,17,52,http://192.168.100.2/img_medium.jpg,347,0,0
1759778532431,167,HTTP index [l],200,OK,Thread Group 400 3-18,text,true,,10982,126,18,54,http://192.168.100.2/index.html,167,0,10
1759778532690,66,HTTP index [l],200,OK,Thread Group 400 3-11,text,true,,10981,126,18,54,http://192.168.100.2/index.html,66,0,0
1759778532981,562,HTTP Img [l],200,OK,Thread Group 400 3-14,bin,true,,51578,129,19,57,http://192.168.100.2/img_light.jpg,495,0,0
1759778533477,929,HTTP index [l],200,OK,Thread Group 400 3-9,text,true,,10981,126,21,64,http://192.168.100.2/index.html,929,0,0
1759778531244,3286,HTTP Img [m],200,OK,Thread Group 400 3-12,bin,true,,8388900,130,22,66,http://192.168.100.2/img_medium.jpg,53,0,0
1759778533581,1351,HTTP index [l],200,OK,Thread Group 400 3-5,text,true,,10981,126,22,68,http://192.168.100.2/index.html,1351,0,0
1759778532962,1977,HTTP index [l],200,OK,Thread Group 400 3-19,text,true,,10982,126,23,69,http://192.168.100.2/index.html,1977,0,17
1759778533543,1564,HTTP Img [l],200,OK,Thread Group 400 3-7,bin,true,,51578,129,23,69,http://192.168.100.2/img_light.jpg,1563,0,0
1759778533551,1636,HTTP Img [l],200,OK,Thread Group 400 3-20,bin,true,,51579,129,23,69,http://192.168.100.2/img_light.jpg,1636,0,4
1759778534548,637,HTTP Img [l],Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.100.2:80 failed to respond,Thread Group 400 3-12,text,false,,2069,0,23,69,http://192.168.100.2/img_light.jpg,0,0,0
1759778535129,57,HTTP Img [l],Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.100.2:80 failed to respond,Thread Group 400 3-18,text,false,,2069,0,23,69,http://192.168.100.2/img_light.jpg,0,0,0
1759778534430,1360,HTTP index [l],200,OK,Thread Group 400 3-22,text,true,,10982,126,24,72,http://192.168.100.2/index.html,1359,0,9
1759778534077,1724,HTTP Img [l],200,OK,Thread Group 400 3-4,bin,true,,51578,129,24,72,http://192.168.100.2/img_light.jpg,1724,0,0
1759778534080,1787,HTTP index [l],200,OK,Thread Group 400 3-16,text,true,,10981,126,24,72,http://192.168.100.2/index.html,1787,0,0
1759778534430,1440,HTTP Img [l],200,OK,Thread Group 400 3-13,bin,true,,51578,129,24,72,http://192.168.100.2/img_light.jpg,1440,0,0
1759778534481,1420,HTTP Img [l],200,OK,Thread Group 400 3-17,bin,true,,51578,129,24,73,http://192.168.100.2/img_light.jpg,1420,0,0
1759778534717,1193,HTTP Img [m],Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.100.2:80 failed to respond,Thread Group 400 3-3,text,false,,2069,0,24,73,http://192.168.100.2/img_medium.jpg,0,0,0
1759778534525,1385,HTTP index [l],Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.100.2:80 failed to respond,Thread Group 400 3-1,text,false,,2069,0,24,73,http://192.168.100.2/index.html,0,0,0
1759778535830,80,HTTP index [l],Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.100.2:80 failed to respond,Thread Group 400 3-14,text,false,,2069,0,24,73,http://192.168.100.2/index.html,0,0,0
1759778534831,1079,HTTP Img [m],Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.100.2:80 failed to respond,Thread Group 400 3-6,text,false,,2069,0,24,73,http://192.168.100.2/img_medium.jpg,0,0,0
1759778535383,527,HTTP Img [l],Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.100.2:80 failed to respond,Thread Group 400 3-11,text,false,,2069,0,24,73,http://192.168.100.2/img_light.jpg,0,0,0
1759778535431,594,HTTP index [l],200,OK,Thread Group 400 3-24,text,true,,10982,126,25,75,http://192.168.100.2/index.html,594,0,68
1759778534933,1136,HTTP index [l],200,OK,Thread Group 400 3-23,text,true,,10982,126,25,75,http://192.168.100.2/index.html,1136,0,1
1759778536334,1,HTTP Img [m],Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.100.2:80 failed to respond,Thread Group 400 3-9,text,false,,2069,0,25,75,http://192.168.100.2/img_medium.jpg,0,0,0
1759778535932,456,HTTP Img [l],200,OK,Thread Group 400 3-25,bin,true,,51579,129,25,75,http://192.168.100.2/img_light.jpg,456,0,1
1759778536411,74,HTTP Img [m],Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.100.2:80 failed to respond,Thread Group 400 3-19,text,false,,2069,0,26,78,http://192.168.100.2/img_medium.jpg,0,0,0
1759778532394,4165,HTTP Img [m],200,OK,Thread Group 400 3-8,bin,true,,8388900,130,26,78,http://192.168.100.2/img_medium.jpg,28,0,0
1759778536559,246,HTTP index [l],200,OK,Thread Group 400 3-8,text,true,,10981,126,26,78,http://192.168.100.2/index.html,246,0,0
1759778536880,1,HTTP index [l],Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.100.2:80 failed to respond,Thread Group 400 3-5,text,false,,2069,0,26,78,http://192.168.100.2/index.html,0,0,0
1759778532494,4443,HTTP Img [m],200,OK,Thread Group 400 3-10,bin,true,,8388900,130,27,81,http://192.168.100.2/img_medium.jpg,62,0,0
1759778536980,2,HTTP index [l],Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.100.2:80 failed to respond,Thread Group 400 3-7,text,false,,2069,0,27,81,http://192.168.100.2/index.html,0,0,0
1759778536995,2,HTTP Img [l],Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.100.2:80 failed to respond,Thread Group 400 3-20,text,false,,2069,0,27,81,http://192.168.100.2/img_light.jpg,0,0,0
1759778536932,91,HTTP Img [l],200,OK,Thread Group 400 3-27,bin,true,,51579,129,27,81,http://192.168.100.2/img_light.jpg,91,0,1
1759778536430,599,HTTP Img [m],200,OK,Thread Group 400 3-26,bin,true,,8388901,130,27,81,http://192.168.100.2/img_medium.jpg,151,0,1
1759778534077,3108,HTTP Img [m],200,OK,Thread Group 400 3-2,bin,true,,8388900,130,27,81,http://192.168.100.2/img_medium.jpg,1731,0,0
