timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759778524078,1156,HTTP Thunderstorm [h],200,OK,Thread Group 700 2-1,text,true,,10486076,133,3,9,http://192.168.100.2/thunderstorm.html,304,0,45
1759778524433,926,HTTP Thunderstorm [h],200,OK,Thread Group 700 2-2,text,true,,10486076,133,3,9,http://192.168.100.2/thunderstorm.html,56,0,1
1759778525236,486,HTTP Thunderstorm [h],200,OK,Thread Group 700 2-1,text,true,,10486075,133,4,12,http://192.168.100.2/thunderstorm.html,20,0,0
1759778525361,631,HTTP Napoli [h],200,OK,Thread Group 700 2-2,text,true,,9437498,138,5,15,http://192.168.100.2/sscNapoliOfficial.html,22,0,0
1759778525418,591,HTTP Napoli [h],200,OK,Thread Group 700 2-4,text,true,,9437499,138,5,15,http://192.168.100.2/sscNapoliOfficial.html,3,0,0
1759778525228,781,HTTP Napoli [h],200,OK,Thread Group 700 2-3,text,true,,9437499,138,5,15,http://192.168.100.2/sscNapoliOfficial.html,57,0,3
1759778525917,736,HTTP Napoli [h],200,OK,Thread Group 700 2-5,text,true,,9437499,138,6,18,http://192.168.100.2/sscNapoliOfficial.html,94,0,7
1759778526011,669,HTTP Napoli [h],200,OK,Thread Group 700 2-4,text,true,,9437498,138,6,18,http://192.168.100.2/sscNapoliOfficial.html,228,0,0
1759778525723,1014,HTTP Napoli [h],200,OK,Thread Group 700 2-1,text,true,,9437498,138,6,18,http://192.168.100.2/sscNapoliOfficial.html,109,0,0
1759778525993,955,HTTP Napoli [h],200,OK,Thread Group 700 2-2,text,true,,9437498,138,7,21,http://192.168.100.2/sscNapoliOfficial.html,17,0,0
1759778526012,936,HTTP Napoli [h],200,OK,Thread Group 700 2-3,text,true,,9437498,138,7,21,http://192.168.100.2/sscNapoliOfficial.html,22,0,0
1759778526417,865,HTTP Napoli [h],200,OK,Thread Group 700 2-6,text,true,,9437499,138,7,21,http://192.168.100.2/sscNapoliOfficial.html,123,0,1
1759778526949,503,HTTP Thunderstorm [h],200,OK,Thread Group 700 2-2,text,true,,10486075,133,8,24,http://192.168.100.2/thunderstorm.html,15,0,0
1759778526682,788,HTTP Thunderstorm [h],200,OK,Thread Group 700 2-4,text,true,,10486075,133,8,24,http://192.168.100.2/thunderstorm.html,35,0,0
1759778526949,552,HTTP Napoli [h],200,OK,Thread Group 700 2-3,text,true,,9437498,138,8,24,http://192.168.100.2/sscNapoliOfficial.html,75,0,0
1759778526918,804,HTTP Thunderstorm [h],200,OK,Thread Group 700 2-7,text,true,,10486076,133,8,24,http://192.168.100.2/thunderstorm.html,109,0,2
1759778526654,1125,HTTP Thunderstorm [h],200,OK,Thread Group 700 2-5,text,true,,10486075,133,8,24,http://192.168.100.2/thunderstorm.html,36,0,0
1759778526737,1042,HTTP Napoli [h],200,OK,Thread Group 700 2-1,text,true,,9437498,138,8,24,http://192.168.100.2/sscNapoliOfficial.html,175,0,0
