procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 520672  44512 1061216    0    0     0    16  718  290  0  1 99  0  0  0
 0  0      0 521020  44512 1061220    0    0     0     0  741  262  0  1 99  0  0  0
 0  0      0 520872  44512 1061220    0    0     0     0  724  308  0  1 99  0  0  0
 0  0      0 519812  44512 1061224    0    0     0     0  809  253  0  1 99  0  0  0
 0  0      0 519692  44512 1061224    0    0     0     0  904  289  0  1 99  0  0  0
 0  0      0 520764  44520 1061224    0    0     0    16  650  297  1  1 98  0  0  0
 0  0      0 521300  44520 1061228    0    0     0     0  791  277  0  1 99  0  0  0
 0  0      0 521284  44520 1061228    0    0     0     0  795  293  0  1 99  0  0  0
 0  0      0 521308  44520 1061232    0    0     0    60  604  248  0  1 99  0  0  0
 0  0      0 522840  44520 1061232    0    0     0     0  911  300  0  1 99  0  0  0
 0  0      0 521252  44528 1061240    0    0     0    24  722  279  0  1 99  0  0  0
 1  0      0 515368  44528 1061244    0    0     0     0  603  231  0  1 99  0  0  0
 0  0      0 522584  44528 1061244    0    0     0     0  820  308  0  1 98  0  0  0
 0  0      0 523088  44528 1061248    0    0     0     0  636  230  0  1 99  0  0  0
 0  0      0 522836  44528 1061248    0    0     0     0  896  313  0  1 99  0  0  0
 0  0      0 522300  44536 1061252    0    0     0    20  736  277  0  1 99  0  0  0
 1  0      0 522340  44536 1061252    0    0     0   316  569  243  0  0 99  0  0  0
 0  0      0 521884  44536 1061252    0    0     0     0  805  296  0  1 99  0  0  0
 0  0      0 522800  44536 1061256    0    0     0     8  705  284  0  1 99  0  0  0
 0  0      0 522016  44536 1061256    0    0     0     0  820  263  0  1 99  0  0  0
 0  0      0 522368  44544 1061260    0    0     0    44  851  286  0  1 98  0  0  0
 0  0      0 522208  44544 1061260    0    0     0     0  651  248  0  1 99  0  0  0
 0  0      0 522988  44544 1061264    0    0     0     0  940  345  0  1 99  0  0  0
 0  0      0 522420  44544 1061264    0    0     0     0  559  215  0  1 99  0  0  0
 0  0      0 522816  44544 1061264    0    0     0     0  768  265  0  1 99  0  0  0
 0  0      0 522228  44544 1061268    0    0     0     0  814  278  0  1 99  0  0  0
 0  0      0 522376  44552 1061268    0    0     0    16  744  274  0  1 99  0  0  0
 0  0      0 522524  44552 1061272    0    0     0     0 1021  346  0  1 99  0  0  0
 0  0      0 522684  44552 1061272    0    0     0     0  679  252  0  1 99  0  0  0
 0  0      0 523068  44552 1061272    0    0     0     0  766  247  0  1 99  0  0  0
 0  0      0 522844  44552 1061276    0    0     0     0  666  263  0  1 99  0  0  0
 0  0      0 522972  44560 1061276    0    0     0    52  781  281  0  1 99  0  0  0
 0  0      0 520656  44560 1061280    0    0     0     0 1100  367  0  1 99  0  0  0
 0  0      0 521948  44560 1061280    0    0     0     0  710  244  0  1 99  0  0  0
 0  0      0 521464  44560 1061284    0    0     0     0  586  240  0  0 99  0  0  0
 0  0      0 522524  44560 1061284    0    0     0     0 1031  294  0  1 98  0  0  0
 0  0      0 522392  44568 1061284    0    0     0    16  708  266  0  1 99  0  0  0
 0  0      0 522012  44568 1061288    0    0     0     0  860  323  0  1 99  0  0  0
 0  0      0 522116  44568 1061288    0    0     0     0  827  309  0  1 99  0  0  0
 0  0      0 522424  44568 1061292    0    0     0    52  773  266  0  1 99  0  0  0
 0  0      0 522044  44568 1061292    0    0     0     0  984  326  0  1 99  0  0  0
 0  0      0 522040  44576 1061284    0    0     0    24  855  410  0  1 99  0  0  0
 0  0      0 522040  44576 1061312    0    0     0     0  850  345  0  1 99  0  0  0
 0  0      0 522032  44576 1061312    0    0     0     0  728  274  0  1 99  0  0  0
 0  0      0 522304  44576 1061316    0    0     0     0  761  272  0  1 99  0  0  0
 1  0      0 522384  44576 1061316    0    0     0     0  943  295  0  1 99  0  0  0
 0  0      0 521052  44584 1061320    0    0     0    16  748  291  0  1 99  0  0  0
 0  0      0 522092  44584 1061320    0    0     0     0  887  304  0  1 99  0  0  0
 0  0      0 522028  44584 1061320    0    0     0     0  719  277  0  1 99  0  0  0
 2  0      0 513788  44584 1061324    0    0     0     4  854  414  1  1 98  0  0  0
 0  0      0 522160  44584 1061324    0    0     0     0  947  326  0  1 99  0  0  0
 0  0      0 522020  44592 1061332    0    0     8    40  926  350  0  1 98  0  0  0
 0  0      0 521876  44592 1061336    0    0     0     0  591  260  0  0 100  0  0  0
 0  0      0 521420  44592 1061340    0    0     0     0  914  289  0  1 98  0  0  0
 0  0      0 522100  44592 1061340    0    0     0     0  610  267  0  0 100  0  0  0
 1  0      0 520240  44592 1061340    0    0     0     0  876  280  0  1 99  0  0  0
 0  0      0 522224  44600 1061344    0    0     0    16  675  269  0  1 99  0  0  0
 0  0      0 522772  44600 1061344    0    0     0     0  743  274  0  1 99  0  0  0
 0  0      0 521968  44600 1061352    0    0     0     0  842  301  0  1 99  0  0  0
 0  0      0 522496  44600 1061352    0    0     0     0  695  249  0  1 99  0  0  0
 0  0      0 522592  44600 1061352    0    0     0     0  802  303  0  1 98  0  0  0
 0  0      0 521648  44600 1061356    0    0     0     0  798  263  0  1 99  0  0  0
 0  0      0 521204  44608 1061356    0    0     0    16  916  353  0  1 98  0  0  0
 0  0      0 521304  44608 1061364    0    0     0     0 1008  320  0  1 99  0  0  0
 0  0      0 520772  44608 1061364    0    0     0     0  649  251  0  1 99  0  0  0
 0  0      0 521820  44608 1061368    0    0     0     0  912  269  0  2 98  0  0  0
 0  0      0 521416  44608 1061368    0    0     0     0  679  262  0  1 99  0  0  0
 0  0      0 518244  44616 1061368    0    0     0    48  803  299  0  1 99  0  0  0
 0  0      0 521928  44616 1061372    0    0     0     0  985  329  0  1 99  0  0  0
 0  0      0 521624  44616 1061372    0    0     0     0  620  219  0  1 99  0  0  0
 1  0      0 521116  44616 1061372    0    0     0    56  756  283  0  1 99  0  0  0
 0  0      0 522304  44616 1061376    0    0     0     0  785  267  0  1 99  0  0  0
 0  0      0 522108  44624 1061376    0    0     0    28  742  309  0  1 99  0  0  0
 0  0      0 518236  44624 1061380    0    0     0     0  951  308  0  1 99  0  0  0
 1  0      0 518556  44624 1061380    0    0     0     0  682  253  0  1 99  0  0  0
 0  0      0 522136  44624 1061380    0    0     0     0  738  251  0  1 99  0  0  0
 0  0      0 522688  44624 1061384    0    0     0     0  869  307  0  1 98  0  0  0
 0  0      0 522008  44632 1061376    0    0     0    16  732  263  0  1 99  0  0  0
 0  0      0 522244  44632 1061388    0    0     0     0  678  281  0  1 99  0  0  0
 0  0      0 522532  44632 1061388    0    0     0     0  848  285  0  1 99  0  0  0
 1  0      0 521716  44632 1061392    0    0     0     8  694  295  0  0 99  0  0  0
 0  0      0 521996  44632 1061392    0    0     0     0  882  300  0  1 99  0  0  0
 0  0      0 522068  44640 1061392    0    0     0   188  713  306  0  1 99  0  0  0
 0  0      0 521868  44640 1061400    0    0     0     0  769  258  0  1 99  0  0  0
 0  0      0 521176  44640 1061400    0    0     0     0  910  284  0  1 99  0  0  0
 0  0      0 522184  44640 1061400    0    0     0     0  770  260  0  1 99  0  0  0
 0  0      0 522364  44640 1061404    0    0     0     0  888  297  0  1 99  0  0  0
 3  0      0 520620  44648 1061408    0    0     0    16  658  279  0  1 99  0  0  0
 0  0      0 522056  44648 1061408    0    0     0     0  629  221  0  1 99  0  0  0
 1  0      0 521552  44648 1061408    0    0     0     0  814  272  0  1 99  0  0  0
 0  0      0 522072  44648 1061412    0    0     0     0  650  263  0  1 99  0  0  0
 0  0      0 522684  44648 1061412    0    0     0     0  950  299  0  1 99  0  0  0
 0  0      0 521912  44656 1061408    0    0     0    16  797  317  0  1 99  0  0  0
 0  0      0 521908  44656 1061420    0    0     0     0  609  235  0  0 99  0  0  0
 0  0      0 522572  44656 1061424    0    0     0     0  924  324  0  1 99  0  0  0
 0  0      0 522080  44656 1061424    0    0     0     0  657  245  0  0 99  0  0  0
 0  0      0 522256  44656 1061424    0    0     0     0  802  289  0  1 99  0  0  0
 0  0      0 522716  44656 1061428    0    0     0    24  818  289  0  1 99  0  0  0
 0  0      0 520848  44664 1061428    0    0     0    16  872  307  0  1 99  0  0  0
 0  0      0 521308  44664 1061432    0    0     0     0 1003  353  0  1 99  0  0  0
 0  0      0 520588  44664 1061432    0    0     0    56  615  235  0  1 99  0  0  0
 0  0      0 522464  44664 1061436    0    0     0     0  765  247  0  1 99  0  0  0
 0  0      0 521556  44664 1061436    0    0     0     0  885  356  0  1 99  0  0  0
 0  0      0 521308  44672 1061436    0    0     0    24  813  294  0  1 98  0  0  0
 0  0      0 521420  44672 1061440    0    0     0     0 1073  370  0  1 98  0  0  0
 0  0      0 521452  44672 1061440    0    0     0     0  787  290  0  1 99  0  0  0
 0  0      0 521496  44672 1061448    0    0     0     0  616  255  0  1 99  0  0  0
 0  0      0 521132  44672 1061448    0    0     0     0  950  319  0  1 99  0  0  0
 0  0      0 521424  44680 1061448    0    0     0    16  635  274  0  0 99  0  0  0
 0  0      0 521992  44680 1061452    0    0     0     0 1083  420  0  1 98  0  0  0
 0  0      0 521804  44680 1061452    0    0     0     0  621  251  0  1 99  0  0  0
 0  0      0 522080  44680 1061456    0    0     0     8  582  220  0  1 99  0  0  0
 0  0      0 521960  44680 1061456    0    0     0     0 1045  353  0  1 98  0  0  0
 0  0      0 521852  44688 1061452    0    0     0    28  685  241  0  1 99  0  0  0
 0  0      0 521648  44688 1061460    0    0     0     0  712  251  0  1 99  0  0  0
 0  0      0 521872  44688 1061460    0    0     0     0  793  262  0  1 99  0  0  0
 0  0      0 521140  44688 1061464    0    0     0     0  671  248  0  1 99  0  0  0
 0  0      0 522088  44688 1061464    0    0     0     0  954  320  0  1 99  0  0  0
 0  0      0 521548  44696 1061464    0    0     0    16  622  255  0  0 99  0  0  0
 0  0      0 521116  44696 1061468    0    0     0     0  619  234  0  1 99  0  0  0
 0  0      0 522636  44696 1061468    0    0     0     0  933  318  1  1 98  0  0  0
 0  0      0 522224  44696 1061472    0    0     0     0  722  253  0  1 99  0  0  0
 0  0      0 522244  44696 1061472    0    0     0     0  974  374  0  1 99  0  0  0
 0  0      0 521984  44704 1061476    0    0     0    16  770  269  0  1 99  0  0  0
 0  0      0 521540  44704 1061476    0    0     0     0  706  254  0  1 99  0  0  0
 0  0      0 521560  44704 1061480    0    0     0     0  666  249  0  1 99  0  0  0
 0  0      0 521872  44704 1061480    0    0     0     0  872  299  0  1 99  0  0  0
 0  0      0 522076  44704 1061480    0    0     0     0  906  312  0  1 99  0  0  0
 0  0      0 522332  44712 1061484    0    0     0    16  739  285  0  1 99  0  0  0
 0  0      0 521880  44712 1061484    0    0     0    20  548  212  0  0 99  0  0  0
 0  0      0 522024  44712 1061484    0    0     0     0 1009  342  0  1 99  0  0  0
 0  0      0 521684  44712 1061488    0    0     0     0  694  239  0  1 99  0  0  0
 0  0      0 519432  44712 1061488    0    0     0    56  936  354  0  1 99  0  0  0
 0  0      0 517632  44712 1061492    0    0     0     0  792  241  0  1 99  0  0  0
 0  0      0 522084  44720 1061492    0    0     0    28  707  272  0  1 99  0  0  0
 0  0      0 521860  44720 1061496    0    0     0     0  835  308  0  1 99  0  0  0
 0  0      0 522308  44720 1061496    0    0     0     0  600  247  0  0 99  0  0  0
 0  0      0 522064  44720 1061500    0    0     0     0  807  278  0  1 99  0  0  0
 0  0      0 521428  44720 1061500    0    0     0     0  828  310  0  1 99  0  0  0
 0  0      0 521964  44728 1061500    0    0     0    16  841  295  0  1 98  0  0  0
 0  0      0 522484  44728 1061504    0    0     0     0 1061  323  0  2 98  0  0  0
 0  0      0 522260  44728 1061504    0    0     0     0  677  244  0  1 99  0  0  0
 2  0      0 513392  44728 1061508    0    0     0     4  742  299  0  1 99  0  0  0
 0  0      0 522492  44728 1061508    0    0     0     0  798  264  0  1 99  0  0  0
 0  0      0 522292  44736 1061508    0    0     0    16  870  302  0  1 99  0  0  0
 0  0      0 521404  44736 1061512    0    0     0     0  852  282  0  1 99  0  0  0
 0  0      0 521188  44736 1061512    0    0     0     0  674  254  0  1 99  0  0  0
 0  0      0 520924  44736 1061516    0    0     0     0  632  243  0  1 99  0  0  0
 0  0      0 521684  44736 1061516    0    0     0     0  969  312  0  1 99  0  0  0
 0  0      0 521900  44744 1061520    0    0     0    16  555  216  0  1 99  0  0  0
 0  0      0 521812  44744 1061520    0    0     0     0  740  277  0  1 99  0  0  0
 0  0      0 522044  44744 1061520    0    0     0     0  796  276  0  1 99  0  0  0
 0  0      0 522480  44744 1061524    0    0     0     0  842  316  0  1 99  0  0  0
 0  0      0 522048  44744 1061524    0    0     0     0 1031  309  0  2 98  0  0  0
 0  0      0 521528  44752 1061532    0    0     0    16  644  250  0  1 99  0  0  0
 0  0      0 521720  44752 1061532    0    0     0     0  635  232  0  0 100  0  0  0
 0  0      0 521192  44752 1061536    0    0     0     0  818  300  0  1 98  0  0  0
 0  0      0 521716  44752 1061536    0    0     0     0  743  287  0  1 99  0  0  0
 0  0      0 521884  44752 1061536    0    0     0     0  811  325  0  1 99  0  0  0
 0  0      0 522040  44760 1061528    0    0     0    16  820  301  0  1 99  0  0  0
 0  0      0 522140  44760 1061544    0    0     0     0  784  272  0  1 99  0  0  0
 0  0      0 521908  44760 1061544    0    0     0     0  690  250  0  1 99  0  0  0
 0  0      0 522508  44760 1061548    0    0     0    56  813  355  0  1 99  0  0  0
 1  0      0 518636  44760 1061552    0    0     0     0 1007  304  0  1 98  0  0  0
 0  0      0 521896  44768 1061544    0    0     0    40  741  311  0  1 99  0  0  0
 0  0      0 521564  44768 1061552    0    0     0     0  706  242  0  1 99  0  0  0
 0  0      0 521988  44768 1061556    0    0     0     0  932  327  0  1 98  0  0  0
 0  0      0 521804  44768 1061556    0    0     0     0  756  298  0  1 99  0  0  0
 0  0      0 521968  44768 1061560    0    0     0     0  885  326  0  1 99  0  0  0
 0  0      0 521040  44776 1061560    0    0     0    16  868  383  0  1 98  0  0  0
 0  0      0 521628  44776 1061560    0    0     0     0  651  253  0  1 99  0  0  0
 0  0      0 522092  44776 1061560    0    0     0     0  928  305  0  1 99  0  0  0
 0  0      0 521840  44776 1061564    0    0     0     0  810  288  0  1 99  0  0  0
 0  0      0 521700  44776 1061568    0    0     0     8  732  256  0  1 99  0  0  0
 0  0      0 521844  44776 1061568    0    0     0     0  726  266  0  1 99  0  0  0
 0  0      0 521460  44784 1061568    0    0     0    28  730  293  0  1 99  0  0  0
 0  0      0 521688  44784 1061568    0    0     0     0  769  267  0  1 99  0  0  0
 0  0      0 521816  44784 1061572    0    0     0     0  654  254  0  1 99  0  0  0
 0  0      0 521712  44784 1061572    0    0     0     0  745  271  0  1 99  0  0  0
 1  0      0 518168  44784 1061576    0    0     0     0  801  257  0  1 99  0  0  0
 1  0      0 517912  44792 1061576    0    0     0    16  698  295  1  1 99  0  0  0
 0  0      0 521400  44792 1061580    0    0     0     0  964  317  0  1 99  0  0  0
 0  0      0 521432  44792 1061580    0    0     0     0  689  291  0  1 99  0  0  0
 0  0      0 521040  44792 1061584    0    0     0     0  706  243  0  1 99  0  0  0
 0  0      0 521860  44792 1061584    0    0     0     0  847  281  0  1 99  0  0  0
 0  0      0 521296  44800 1061588    0    0     0    16  644  269  0  1 99  0  0  0
 1  0      0 519724  44800 1061588    0    0     0     0  814  288  0  1 99  0  0  0
 0  0      0 521500  44800 1061588    0    0     0     0  680  260  0  1 99  0  0  0
 0  0      0 521648  44800 1061592    0    0     0     0  725  269  0  1 99  0  0  0
 0  0      0 521772  44800 1061592    0    0     0     0  816  273  0  1 99  0  0  0
 0  0      0 520996  44808 1061592    0    0     0    16  624  263  0  1 99  0  0  0
 0  0      0 521236  44816 1061588    0    0     0    32  783  300  0  1 99  0  0  0
 0  0      0 520884  44840 1061584    0    0    20    32  842  349  0  1 99  0  0  0
 0  0      0 520948  44840 1061604    0    0     0    56  866  298  0  1 99  0  0  0
 0  0      0 522244  44840 1061604    0    0     0     0  833  308  0  1 99  0  0  0
 0  0      0 521972  44840 1061608    0    0     0     0  679  256  0  1 99  0  0  0
 0  0      0 521836  44840 1061608    0    0     0     0  808  266  0  1 99  0  0  0
 2  0      0 521400  44848 1061612    0    0     0    32  694  281  0  1 99  0  0  0
 0  0      0 521536  44848 1061612    0    0     0     0  790  302  0  1 99  0  0  0
 0  0      0 521292  44848 1061612    0    0     0     0 1001  359  0  2 98  0  0  0
 0  0      0 521348  44848 1061616    0    0     0    36  742  301  0  1 99  0  0  0
 0  0      0 520684  44848 1061616    0    0     0     0  592  223  0  1 99  0  0  0
 0  0      0 521456  44848 1061620    0    0     0     0  834  312  0  1 99  0  0  0
 0  0      0 521420  44856 1061624    0    0     0    16  739  256  0  1 99  0  0  0
 0  0      0 516896  44856 1061624    0    0     0     8  900  288  0  1 99  0  0  0
 1  0      0 521064  44856 1061628    0    0     0     0  699  268  0  1 99  0  0  0
 0  0      0 520856  44856 1061628    0    0     0     0  783  269  0  1 99  0  0  0
 0  0      0 521416  44856 1061632    0    0     0     0  938  309  0  1 99  0  0  0
 0  0      0 522336  44864 1061632    0    0     0    28  669  260  0  1 99  0  0  0
 0  0      0 520844  44864 1061632    0    0     0     0  672  231  0  1 99  0  0  0
 0  0      0 521580  44864 1061636    0    0     0     0  798  291  0  1 99  0  0  0
 0  0      0 521388  44864 1061636    0    0     0     0  757  262  0  1 99  0  0  0
 0  0      0 518976  44864 1061636    0    0     0     0  950  339  0  1 99  0  0  0
 0  0      0 521368  44872 1061632    0    0     0    16  641  239  0  1 99  0  0  0
 0  0      0 522004  44872 1061640    0    0     0     0  768  273  0  1 99  0  0  0
 0  0      0 521964  44872 1061644    0    0     0     0  859  267  0  1 99  0  0  0
 0  0      0 520800  44872 1061648    0    0     0     0  726  235  0  1 99  0  0  0
 0  0      0 520804  44872 1061648    0    0     0     0  963  345  0  1 99  0  0  0
 0  0      0 521024  44880 1061648    0    0     0    16  697  274  0  1 99  0  0  0
 0  0      0 522048  44880 1061656    0    0     0     0  773  254  0  1 99  0  0  0
 1  0      0 521444  44880 1061656    0    0     0     0  839  320  0  1 99  0  0  0
 0  0      0 521700  44880 1061660    0    0     0     0  802  286  0  1 99  0  0  0
 0  0      0 521384  44880 1061660    0    0     0    68 1169  392  0  2 98  0  0  0
 0  0      0 520696  44888 1061660    0    0     0    20  713  249  0  1 99  0  0  0
 0  0      0 520536  44888 1061664    0    0     0    56  706  259  0  1 99  0  0  0
 0  0      0 521024  44888 1061664    0    0     0     0  945  304  0  1 99  0  0  0
 0  0      0 520452  44888 1061664    0    0     0     0  742  285  0  1 99  0  0  0
 0  0      0 521388  44888 1061668    0    0     0     0  948  312  0  1 99  0  0  0
 0  0      0 521184  44896 1061668    0    0     0    24  730  297  0  1 99  0  0  0
 0  0      0 521052  44896 1061672    0    0     0     0  902  366  0  1 99  0  0  0
 0  0      0 521096  44896 1061672    0    0     0     0  971  352  0  1 99  0  0  0
 0  0      0 521572  44896 1061676    0    0     0     0  704  241  0  1 99  0  0  0
 0  0      0 521956  44896 1061676    0    0     0     0  835  285  0  1 99  0  0  0
 0  0      0 521256  44904 1061676    0    0     0    40  718  280  0  1 99  0  0  0
 0  0      0 521040  44904 1061680    0    0     0     0  779  283  0  1 99  0  0  0
 0  0      0 520664  44904 1061684    0    0     0     4  896  310  0  1 99  0  0  0
 0  0      0 521472  44904 1061684    0    0     0     0  758  269  0  1 99  0  0  0
 0  0      0 521264  44904 1061684    0    0     0     0  698  270  0  1 99  0  0  0
 0  0      0 521308  44904 1061688    0    0     0     0  788  271  0  1 99  0  0  0
 0  0      0 521204  44912 1061692    0    0     0    16  782  273  0  1 99  0  0  0
 0  0      0 520896  44912 1061696    0    0     0     0 1073  353  1  2 98  0  0  0
 1  0      0 520468  44912 1061696    0    0     0     0  672  222  0  1 99  0  0  0
 0  0      0 521252  44912 1061696    0    0     0     0  687  282  0  1 99  0  0  0
 1  0      0 520628  44912 1061700    0    0     0     0  953  308  0  1 99  0  0  0
 0  0      0 520604  44920 1061700    0    0     0    16  653  247  0  1 99  0  0  0
 0  0      0 520484  44920 1061700    0    0     0     0  660  233  0  1 99  0  0  0
 0  0      0 520628  44920 1061704    0    0     0     0  734  278  0  1 99  0  0  0
 0  0      0 521628  44920 1061704    0    0     0     0  769  280  0  1 99  0  0  0
 0  0      0 521856  44920 1061708    0    0     0     0  951  303  0  1 99  0  0  0
 0  0      0 521188  44928 1061708    0    0     0    16  597  233  0  1 99  0  0  0
 0  0      0 521720  44928 1061712    0    0     0     0  748  276  0  1 99  0  0  0
 0  0      0 521236  44928 1061716    0    0     0     0  732  246  0  1 99  0  0  0
 0  0      0 520972  44928 1061716    0    0     0     0  685  289  0  1 99  0  0  0
 0  0      0 521376  44928 1061720    0    0     0     0  809  278  0  1 99  0  0  0
 0  0      0 521712  44936 1061720    0    0     0    20  926  334  0  1 98  0  0  0
 0  0      0 521640  44936 1061720    0    0     0    56  746  243  0  1 99  0  0  0
 0  0      0 521260  44936 1061724    0    0     0     0  865  299  0  1 99  0  0  0
 0  0      0 521020  44936 1061728    0    0     0     0  761  279  0  1 99  0  0  0
 0  0      0 520780  44936 1061728    0    0     0     0  824  300  0  1 99  0  0  0
 0  0      0 520408  44944 1061732    0    0     0    24  672  264  0  1 99  0  0  0
 0  0      0 521248  44944 1061732    0    0     0     0  626  221  0  1 99  0  0  0
 0  0      0 521848  44944 1061732    0    0     0     0  923  295  0  1 99  0  0  0
 0  0      0 521384  44944 1061736    0    0     0     0  670  281  0  1 99  0  0  0
 0  0      0 520588  44944 1061736    0    0     0     0  794  272  0  1 99  0  0  0
 0  0      0 521244  44952 1061740    0    0     0    16  726  265  0  1 99  0  0  0
 0  0      0 521320  44952 1061740    0    0     0     0  887  303  0  1 99  0  0  0
 0  0      0 521484  44952 1061744    0    0     0     8  917  311  0  1 99  0  0  0
 0  0      0 521504  44952 1061744    0    0     0     0  724  284  0  1 99  0  0  0
 0  0      0 520988  44952 1061744    0    0     0     0 1027  347  0  1 98  0  0  0
 0  0      0 521188  44960 1061748    0    0     0    36  997  341  0  1 99  0  0  0
 1  0      0 509968  44960 1073092    0    0     0     0 1571  410  0  2 98  0  0  0
 0  0      0 510340  44960 1073096    0    0     0     0 1763  383  0  2 98  0  0  0
 0  0      0 510252  44960 1073100    0    0     0     0 1157  398  0  1 98  0  0  0
 1  0      0 509160  44960 1073100    0    0     0     0 1016  347  0  1 99  0  0  0
 0  0      0 510448  44968 1073104    0    0     0    16  928  370  0  1 98  0  0  0
 0  0      0 510160  44968 1073108    0    0     0     0  906  384  0  1 99  0  0  0
 0  0      0 509596  44968 1073112    0    0     0     0 1107  346  0  2 98  0  0  0
 0  0      0 509904  44968 1073116    0    0     0     0 1150  383  0  1 98  0  0  0
 0  0      0 509284  44968 1073116    0    0     0     0  969  349  0  1 99  0  0  0
 0  0      0 509392  44976 1073120    0    0     0    16  992  343  0  1 98  0  0  0
 0  0      0 508832  44976 1073120    0    0     0     0 1027  346  0  1 99  0  0  0
 0  0      0 509872  44976 1073124    0    0     0     0  985  326  0  1 98  0  0  0
 0  0      0 508760  44976 1073128    0    0     0     0 1067  390  0  1 99  0  0  0
 0  0      0 509292  44976 1073128    0    0     0     0  993  347  0  1 99  0  0  0
 0  0      0 509408  44976 1073136    0    0     0     0  986  331  0  1 99  0  0  0
 0  0      0 508884  44984 1073136    0    0     0    16  735  274  0  1 99  0  0  0
 0  0      0 509320  44984 1073136    0    0     0    72  912  313  0  1 99  0  0  0
 0  0      0 509652  44984 1073140    0    0     0     0 1120  412  0  1 99  0  0  0
 0  0      0 508820  44984 1073144    0    0     0     0  924  317  0  1 99  0  0  0
 0  0      0 508608  44984 1073148    0    0     0     0  995  408  0  1 99  0  0  0
 0  0      0 509700  44992 1073148    0    0     0    24  821  288  0  1 99  0  0  0
 0  0      0 509048  44992 1073152    0    0     0     0 1185  375  0  2 98  0  0  0
 0  0      0 509508  44992 1073156    0    0     0     0 1124  386  0  1 98  0  0  0
 0  0      0 509324  44992 1073156    0    0     0     0  669  256  0  1 99  0  0  0
 0  0      0 509332  44992 1073160    0    0     0     0  781  305  0  1 99  0  0  0
 0  0      0 509296  45000 1073160    0    0     0    16  855  304  0  1 99  0  0  0
 0  0      0 509192  45000 1073164    0    0     0     0  918  308  0  1 99  0  0  0
 0  0      0 509428  45000 1073168    0    0     0     4  964  349  0  1 99  0  0  0
 0  0      0 509560  45000 1073172    0    0     0     0  802  283  0  1 99  0  0  0
 0  0      0 509408  45000 1073176    0    0     0     0  779  278  0  1 99  0  0  0
 0  0      0 509468  45008 1073180    0    0     0    36  983  368  1  1 98  0  0  0
 0  0      0 510016  45008 1073184    0    0     0     0 1017  291  0  2 98  0  0  0
 0  0      0 509804  45008 1073184    0    0     0     0 1015  353  0  1 99  0  0  0
 0  0      0 509908  45008 1073188    0    0     0     0  742  253  0  1 99  0  0  0
 0  0      0 508336  45008 1073192    0    0     0     0 1041  335  0  2 98  0  0  0
 0  0      0 509140  45016 1073192    0    0     0    16  863  309  0  1 99  0  0  0
 0  0      0 509480  45016 1073196    0    0     0     0 1094  365  0  2 97  0  0  0
 0  0      0 509136  45016 1073200    0    0     0     0  779  295  0  1 99  0  0  0
 2  0      0 508856  45016 1073200    0    0     0     0  703  280  0  1 99  0  0  0
 0  0      0 508892  45016 1073204    0    0     0     0  944  345  0  1 99  0  0  0
 0  0      0 509208  45024 1073204    0    0     0    16 1052  358  0  1 99  0  0  0
 0  0      0 509596  45024 1073208    0    0     0     0  741  246  0  1 99  0  0  0
 0  0      0 509724  45024 1073212    0    0     0     0  878  366  0  1 99  0  0  0
 0  0      0 509732  45024 1073212    0    0     0     0  940  311  0  1 99  0  0  0
 0  0      0 509688  45024 1073216    0    0     0     0  642  286  0  0 99  0  0  0
 0  0      0 509724  45032 1073220    0    0     0    20  917  341  0  1 98  0  0  0
 0  0      0 506192  45032 1073220    0    0     0    84  790  304  0  1 99  0  0  0
 0  0      0 509512  45032 1073224    0    0     0     0  861  297  0  1 99  0  0  0
 0  0      0 509696  45032 1073228    0    0     0     0 1079  357  0  1 99  0  0  0
 0  0      0 509696  45032 1073228    0    0     0     0  828  326  0  1 99  0  0  0
 0  0      0 508572  45040 1073228    0    0     0    24 1000  375  0  1 99  0  0  0
 0  0      0 509004  45040 1073236    0    0     0     0  947  295  0  1 98  0  0  0
 0  0      0 509292  45040 1073236    0    0     0     0  936  362  0  1 99  0  0  0
 0  0      0 509324  45040 1073240    0    0     0     0  952  316  0  1 99  0  0  0
 0  0      0 509192  45040 1073244    0    0     0     0  898  313  0  1 99  0  0  0
 0  0      0 509128  45048 1073244    0    0     0    16  814  316  0  1 99  0  0  0
 1  0      0 509296  45048 1073248    0    0     0     0  983  321  0  1 98  0  0  0
 0  0      0 507692  45048 1073252    0    0     0     0 1105  353  0  2 98  0  0  0
 0  0      0 508952  45048 1073252    0    0     0     8  977  328  0  1 99  0  0  0
 0  0      0 509752  45048 1073256    0    0     0     0  982  309  0  2 98  0  0  0
 0  0      0 508392  45056 1073264    0    0     0    28  897  330  0  1 99  0  0  0
 0  0      0 509300  45056 1073264    0    0     0     0  952  282  0  1 98  0  0  0
 0  0      0 509028  45056 1073268    0    0     0     0 1180  400  0  1 98  0  0  0
 0  0      0 509212  45056 1073272    0    0     0     0  956  322  0  1 99  0  0  0
 0  0      0 509052  45056 1073272    0    0     0     0  935  337  0  1 99  0  0  0
 0  0      0 509072  45056 1073276    0    0     0     0  874  291  0  1 99  0  0  0
 0  0      0 508664  45064 1073280    0    0     0    44 1140  369  0  1 99  0  0  0
 0  0      0 509272  45064 1073280    0    0     0     0 1055  355  0  1 98  0  0  0
