timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1762768723761,1,HTTP light_3,200,OK,Thread Group 1100 3-2,text,true,,9531,139,4,4,http://192.168.100.2/workload_test/light_3.js,1,0,0
1762768723789,3,HTTP medium_6,200,OK,Thread Group 1100 3-5,text,true,,819512,141,5,5,http://192.168.100.2/workload_test/medium_6.css,1,0,0
1762768723812,3,HTTP medium_6,200,OK,Thread Group 1100 3-1,text,true,,819511,141,5,5,http://192.168.100.2/workload_test/medium_6.css,2,0,0
1762768723935,2,HTTP light_3,200,OK,Thread Group 1100 3-3,text,true,,9531,139,5,5,http://192.168.100.2/workload_test/light_3.js,2,0,0
1762768723943,5,HTTP medium_10,200,OK,Thread Group 1100 3-4,text,true,,1843498,143,5,5,http://192.168.100.2/workload_test/medium_10.json,2,0,0
1762768723978,4,HTTP medium_9,200,OK,Thread Group 1100 3-2,text,true,,1536320,140,5,5,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768724061,14,HTTP heavy_4,200,OK,Thread Group 1100 3-5,text,true,,7373097,140,5,5,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768724084,16,HTTP heavy_4,200,OK,Thread Group 1100 3-1,text,true,,7373097,140,5,5,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768724208,5,HTTP medium_9,200,OK,Thread Group 1100 3-3,text,true,,1536320,140,5,5,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768724216,3,HTTP medium_6,200,OK,Thread Group 1100 3-4,text,true,,819511,141,5,5,http://192.168.100.2/workload_test/medium_6.css,2,0,0
1762768724252,17,HTTP heavy_4,200,OK,Thread Group 1100 3-2,text,true,,7373097,140,5,5,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768724288,8,HTTP medium_10,200,OK,Thread Group 1100 3-6,text,true,,1843499,143,6,6,http://192.168.100.2/workload_test/medium_10.json,3,0,1
1762768724333,16,HTTP medium_6,200,OK,Thread Group 1100 3-5,text,true,,819511,141,6,6,http://192.168.100.2/workload_test/medium_6.css,2,0,0
1762768724358,1,HTTP light_3,200,OK,Thread Group 1100 3-1,text,true,,9531,139,6,6,http://192.168.100.2/workload_test/light_3.js,1,0,0
1762768724481,1,HTTP light_3,200,OK,Thread Group 1100 3-3,text,true,,9531,139,6,6,http://192.168.100.2/workload_test/light_3.js,1,0,0
1762768724489,1,HTTP light_3,200,OK,Thread Group 1100 3-4,text,true,,9531,139,6,6,http://192.168.100.2/workload_test/light_3.js,1,0,0
1762768724525,28,HTTP heavy_4,200,OK,Thread Group 1100 3-2,text,true,,7373097,140,6,6,http://192.168.100.2/workload_test/heavy_4.pdf,1,0,0
1762768724615,2,HTTP light_3,200,OK,Thread Group 1100 3-6,text,true,,9531,139,6,6,http://192.168.100.2/workload_test/light_3.js,2,0,0
1762768724661,2,HTTP light_3,200,OK,Thread Group 1100 3-5,text,true,,9531,139,6,6,http://192.168.100.2/workload_test/light_3.js,2,0,0
1762768724684,19,HTTP heavy_4,200,OK,Thread Group 1100 3-1,text,true,,7373097,140,6,6,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768724788,7,HTTP medium_10,200,OK,Thread Group 1100 3-7,text,true,,1843499,143,7,7,http://192.168.100.2/workload_test/medium_10.json,3,0,2
1762768724808,3,HTTP medium_9,200,OK,Thread Group 1100 3-3,text,true,,1536320,140,7,7,http://192.168.100.2/workload_test/medium_9.js,1,0,0
1762768724815,16,HTTP heavy_4,200,OK,Thread Group 1100 3-4,text,true,,7373097,140,7,7,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768724851,5,HTTP medium_9,200,OK,Thread Group 1100 3-2,text,true,,1536320,140,7,7,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768724942,2,HTTP medium_6,200,OK,Thread Group 1100 3-6,text,true,,819511,141,7,7,http://192.168.100.2/workload_test/medium_6.css,1,0,0
1762768724988,5,HTTP medium_9,200,OK,Thread Group 1100 3-5,text,true,,1536320,140,7,7,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768725012,2,HTTP light_3,200,OK,Thread Group 1100 3-1,text,true,,9531,139,7,7,http://192.168.100.2/workload_test/light_3.js,2,0,0
1762768725170,4,HTTP medium_9,200,OK,Thread Group 1100 3-7,text,true,,1536320,140,7,7,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768725189,5,HTTP medium_10,200,OK,Thread Group 1100 3-3,text,true,,1843498,143,7,7,http://192.168.100.2/workload_test/medium_10.json,2,0,0
1762768725198,1,HTTP light_3,200,OK,Thread Group 1100 3-4,text,true,,9531,139,7,7,http://192.168.100.2/workload_test/light_3.js,1,0,0
1762768725234,2,HTTP light_3,200,OK,Thread Group 1100 3-2,text,true,,9531,139,7,7,http://192.168.100.2/workload_test/light_3.js,1,0,0
1762768725289,7,HTTP medium_10,200,OK,Thread Group 1100 3-8,text,true,,1843499,143,8,8,http://192.168.100.2/workload_test/medium_10.json,2,0,1
1762768725324,4,HTTP medium_10,200,OK,Thread Group 1100 3-6,text,true,,1843498,143,8,8,http://192.168.100.2/workload_test/medium_10.json,1,0,0
1762768725370,3,HTTP light_3,200,OK,Thread Group 1100 3-5,text,true,,9531,139,8,8,http://192.168.100.2/workload_test/light_3.js,3,0,0
1762768725394,4,HTTP medium_9,200,OK,Thread Group 1100 3-1,text,true,,1536320,140,8,8,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768725552,4,HTTP medium_10,200,OK,Thread Group 1100 3-7,text,true,,1843498,143,8,8,http://192.168.100.2/workload_test/medium_10.json,1,0,0
1762768725579,5,HTTP medium_6,200,OK,Thread Group 1100 3-4,text,true,,819511,141,8,8,http://192.168.100.2/workload_test/medium_6.css,3,0,0
1762768725571,18,HTTP heavy_4,200,OK,Thread Group 1100 3-3,text,true,,7373097,140,8,8,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768725616,3,HTTP medium_6,200,OK,Thread Group 1100 3-2,text,true,,819511,141,8,8,http://192.168.100.2/workload_test/medium_6.css,2,0,0
1762768725725,5,HTTP medium_9,200,OK,Thread Group 1100 3-8,text,true,,1536320,140,8,8,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768725760,5,HTTP medium_10,200,OK,Thread Group 1100 3-6,text,true,,1843498,143,8,8,http://192.168.100.2/workload_test/medium_10.json,1,0,0
1762768725789,3,HTTP light_3,200,OK,Thread Group 1100 3-9,text,true,,9532,139,9,9,http://192.168.100.2/workload_test/light_3.js,3,0,1
1762768725806,5,HTTP medium_9,200,OK,Thread Group 1100 3-5,text,true,,1536320,140,9,9,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768725830,5,HTTP medium_10,200,OK,Thread Group 1100 3-1,text,true,,1843498,143,9,9,http://192.168.100.2/workload_test/medium_10.json,2,0,0
1762768725988,1,HTTP light_3,200,OK,Thread Group 1100 3-7,text,true,,9531,139,9,9,http://192.168.100.2/workload_test/light_3.js,1,0,0
1762768726008,2,HTTP light_3,200,OK,Thread Group 1100 3-3,text,true,,9531,139,9,9,http://192.168.100.2/workload_test/light_3.js,2,0,0
1762768726016,30,HTTP medium_9,200,OK,Thread Group 1100 3-4,text,true,,1536320,140,9,9,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768726052,18,HTTP heavy_4,200,OK,Thread Group 1100 3-2,text,true,,7373097,140,9,9,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768726161,5,HTTP medium_9,200,OK,Thread Group 1100 3-8,text,true,,1536320,140,9,9,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768726196,4,HTTP medium_10,200,OK,Thread Group 1100 3-6,text,true,,1843498,143,9,9,http://192.168.100.2/workload_test/medium_10.json,1,0,0
1762768726280,6,HTTP medium_9,200,OK,Thread Group 1100 3-9,text,true,,1536320,140,9,9,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768726287,4,HTTP medium_6,200,OK,Thread Group 1100 3-10,text,true,,819512,141,10,10,http://192.168.100.2/workload_test/medium_6.css,2,0,1
1762768726297,5,HTTP medium_10,200,OK,Thread Group 1100 3-5,text,true,,1843498,143,10,10,http://192.168.100.2/workload_test/medium_10.json,1,0,0
1762768726321,5,HTTP medium_10,200,OK,Thread Group 1100 3-1,text,true,,1843498,143,10,10,http://192.168.100.2/workload_test/medium_10.json,2,0,0
1762768726479,16,HTTP heavy_4,200,OK,Thread Group 1100 3-7,text,true,,7373097,140,10,10,http://192.168.100.2/workload_test/heavy_4.pdf,1,0,0
1762768726499,4,HTTP medium_9,200,OK,Thread Group 1100 3-3,text,true,,1536320,140,10,10,http://192.168.100.2/workload_test/medium_9.js,1,0,0
1762768726507,4,HTTP medium_9,200,OK,Thread Group 1100 3-4,text,true,,1536320,140,10,10,http://192.168.100.2/workload_test/medium_9.js,1,0,0
1762768726544,4,HTTP medium_10,200,OK,Thread Group 1100 3-2,text,true,,1843498,143,10,10,http://192.168.100.2/workload_test/medium_10.json,1,0,0
1762768726652,5,HTTP medium_9,200,OK,Thread Group 1100 3-8,text,true,,1536320,140,10,10,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768726687,3,HTTP medium_6,200,OK,Thread Group 1100 3-6,text,true,,819511,141,10,10,http://192.168.100.2/workload_test/medium_6.css,2,0,0
1762768726771,2,HTTP light_3,200,OK,Thread Group 1100 3-9,text,true,,9531,139,10,10,http://192.168.100.2/workload_test/light_3.js,2,0,0
1762768726787,7,HTTP medium_10,200,OK,Thread Group 1100 3-11,text,true,,1843499,143,11,11,http://192.168.100.2/workload_test/medium_10.json,3,0,1
1762768726832,1,HTTP light_3,200,OK,Thread Group 1100 3-10,text,true,,9531,139,11,11,http://192.168.100.2/workload_test/light_3.js,1,0,0
1762768726842,2,HTTP medium_6,200,OK,Thread Group 1100 3-5,text,true,,819511,141,11,11,http://192.168.100.2/workload_test/medium_6.css,1,0,0
1762768726866,2,HTTP light_3,200,OK,Thread Group 1100 3-1,text,true,,9531,139,11,11,http://192.168.100.2/workload_test/light_3.js,2,0,0
1762768727024,3,HTTP medium_6,200,OK,Thread Group 1100 3-7,text,true,,819511,141,11,11,http://192.168.100.2/workload_test/medium_6.css,1,0,0
1762768727044,3,HTTP medium_6,200,OK,Thread Group 1100 3-3,text,true,,819511,141,11,11,http://192.168.100.2/workload_test/medium_6.css,1,0,0
1762768727051,5,HTTP medium_10,200,OK,Thread Group 1100 3-4,text,true,,1843498,143,11,11,http://192.168.100.2/workload_test/medium_10.json,2,0,0
1762768727088,2,HTTP medium_6,200,OK,Thread Group 1100 3-2,text,true,,819511,141,11,11,http://192.168.100.2/workload_test/medium_6.css,1,0,0
1762768727197,1,HTTP light_3,200,OK,Thread Group 1100 3-8,text,true,,9531,139,11,11,http://192.168.100.2/workload_test/light_3.js,1,0,0
1762768727231,3,HTTP medium_6,200,OK,Thread Group 1100 3-6,text,true,,819511,141,11,11,http://192.168.100.2/workload_test/medium_6.css,2,0,0
1762768727289,6,HTTP medium_9,200,OK,Thread Group 1100 3-12,text,true,,1536321,140,12,12,http://192.168.100.2/workload_test/medium_9.js,2,0,1
1762768727316,5,HTTP medium_9,200,OK,Thread Group 1100 3-9,text,true,,1536320,140,12,12,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768727387,4,HTTP medium_9,200,OK,Thread Group 1100 3-11,text,true,,1536320,140,12,12,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768727432,3,HTTP medium_6,200,OK,Thread Group 1100 3-10,text,true,,819511,141,12,12,http://192.168.100.2/workload_test/medium_6.css,1,0,0
1762768727442,4,HTTP medium_10,200,OK,Thread Group 1100 3-5,text,true,,1843498,143,12,12,http://192.168.100.2/workload_test/medium_10.json,1,0,0
1762768727466,1,HTTP light_3,200,OK,Thread Group 1100 3-1,text,true,,9531,139,12,12,http://192.168.100.2/workload_test/light_3.js,1,0,0
1762768727624,3,HTTP medium_6,200,OK,Thread Group 1100 3-7,text,true,,819511,141,12,12,http://192.168.100.2/workload_test/medium_6.css,2,0,0
1762768727644,4,HTTP medium_9,200,OK,Thread Group 1100 3-3,text,true,,1536320,140,12,12,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768727651,5,HTTP medium_10,200,OK,Thread Group 1100 3-4,text,true,,1843498,143,12,12,http://192.168.100.2/workload_test/medium_10.json,2,0,0
1762768727687,3,HTTP medium_6,200,OK,Thread Group 1100 3-2,text,true,,819511,141,12,12,http://192.168.100.2/workload_test/medium_6.css,1,0,0
1762768727787,2,HTTP light_3,200,OK,Thread Group 1100 3-13,text,true,,9532,139,13,13,http://192.168.100.2/workload_test/light_3.js,2,0,1
1762768727795,3,HTTP medium_6,200,OK,Thread Group 1100 3-8,text,true,,819511,141,13,13,http://192.168.100.2/workload_test/medium_6.css,1,0,0
1762768727831,4,HTTP medium_9,200,OK,Thread Group 1100 3-6,text,true,,1536320,140,13,13,http://192.168.100.2/workload_test/medium_9.js,1,0,0
1762768727943,20,HTTP heavy_4,200,OK,Thread Group 1100 3-12,text,true,,7373097,140,13,13,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768727970,2,HTTP light_3,200,OK,Thread Group 1100 3-9,text,true,,9531,139,13,13,http://192.168.100.2/workload_test/light_3.js,2,0,0
1762768728041,4,HTTP medium_9,200,OK,Thread Group 1100 3-11,text,true,,1536320,140,13,13,http://192.168.100.2/workload_test/medium_9.js,1,0,0
1762768728141,28,HTTP medium_10,200,OK,Thread Group 1100 3-1,text,true,,1843498,143,13,13,http://192.168.100.2/workload_test/medium_10.json,15,0,0
1762768728086,97,HTTP heavy_4,200,OK,Thread Group 1100 3-10,text,true,,7373097,140,13,13,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768728141,42,HTTP heavy_4,200,OK,Thread Group 1100 3-5,text,true,,7373097,140,13,13,http://192.168.100.2/workload_test/heavy_4.pdf,15,0,0
1762768728279,17,HTTP heavy_4,200,OK,Thread Group 1100 3-7,text,true,,7373097,140,14,14,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768728289,7,HTTP medium_9,200,OK,Thread Group 1100 3-14,text,true,,1536321,140,14,14,http://192.168.100.2/workload_test/medium_9.js,3,0,1
1762768728298,4,HTTP medium_9,200,OK,Thread Group 1100 3-3,text,true,,1536320,140,14,14,http://192.168.100.2/workload_test/medium_9.js,1,0,0
1762768728306,16,HTTP heavy_4,200,OK,Thread Group 1100 3-4,text,true,,7373097,140,14,14,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768728342,5,HTTP medium_6,200,OK,Thread Group 1100 3-2,text,true,,819511,141,14,14,http://192.168.100.2/workload_test/medium_6.css,2,0,0
1762768728496,5,HTTP medium_9,200,OK,Thread Group 1100 3-13,text,true,,1536320,140,14,14,http://192.168.100.2/workload_test/medium_9.js,2,0,0
