procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 1025460  43532 1080780    0    0     0     4  574  235  0  0 100  0  0  0
 0  0      0 1026124  43532 1080780    0    0     0     0  609  228  0  0 100  0  0  0
 0  0      0 1026056  43532 1080784    0    0     0     0  567  233  0  0 100  0  0  0
 0  0      0 1025084  43540 1080784    0    0     0    28  734  276  0  0 100  0  0  0
 0  0      0 1025244  43540 1080784    0    0     0     0  700  287  0  0 100  0  0  0
 0  0      0 1024892  43540 1080788    0    0     0   216  452  214  0  0 100  0  0  0
 0  0      0 1025068  43540 1080788    0    0     0     0  661  242  0  0 100  0  0  0
 0  0      0 1025360  43540 1080788    0    0     0     0  509  217  0  0 100  0  0  0
 0  0      0 1025448  43548 1080796    0    0     0    28  604  259  0  0 100  0  0  0
 0  0      0 1024568  43548 1080796    0    0     0     0  597  293  0  0 100  0  0  0
 0  0      0 1025212  43548 1080804    0    0     0     0  475  212  0  0 100  0  0  0
 0  0      0 1025556  43548 1080804    0    0     0     0  577  230  0  0 100  0  0  0
 0  0      0 1025140  43548 1080804    0    0     0     0  562  206  0  0 100  0  0  0
 0  0      0 1025480  43556 1080808    0    0     0    84  551  248  0  0 100  0  0  0
 0  0      0 1025064  43556 1080812    0    0     0     0  745  314  0  0 99  0  0  0
 0  0      0 1025736  43556 1080812    0    0     0     0  577  222  0  0 100  0  0  0
 0  0      0 1025072  43556 1080816    0    0     0     0  671  254  0  0 100  0  0  0
 1  0      0 1025364  43556 1080816    0    0     0     0  507  190  0  0 100  0  0  0
 0  0      0 1025656  43564 1080816    0    0     0    36  437  224  0  0 100  0  0  0
 0  0      0 1025684  43564 1080820    0    0     0     0  718  302  0  0 100  0  0  0
 0  0      0 1025620  43564 1080820    0    0     0     8  454  206  0  0 100  0  0  0
 0  0      0 1025396  43564 1080824    0    0     0     0  575  231  0  0 100  0  0  0
 0  0      0 1025140  43564 1080824    0    0     0     8  487  220  0  0 100  0  0  0
 0  0      0 1024524  43572 1080828    0    0     0    48  487  210  0  0 100  0  0  0
 0  0      0 1024528  43572 1080832    0    0     0     0  729  308  0  0 100  0  0  0
 0  0      0 1024748  43572 1080832    0    0     0     0  477  210  0  0 100  0  0  0
 0  0      0 1024556  43572 1080836    0    0     0     0  665  270  0  0 100  0  0  0
 1  0      0 1024176  43572 1080836    0    0     0     0  543  214  0  0 100  0  0  0
 0  0      0 1024620  43580 1080828    0    0     0    64  413  195  0  0 100  0  0  0
 0  0      0 1024144  43580 1080840    0    0     0     0  941  360  0  1 99  0  0  0
 1  0      0 1022184  43580 1080840    0    0     0     0  474  222  0  0 100  0  0  0
 0  0      0 1023728  43580 1080844    0    0     0     0  509  209  0  0 100  0  0  0
 0  0      0 1024784  43580 1080844    0    0     0     0  565  217  0  0 100  0  0  0
 0  0      0 1024212  43588 1080840    0    0     0    28  541  229  0  0 100  0  0  0
 0  0      0 1024668  43588 1080848    0    0     0     0  794  363  0  0 100  0  0  0
 0  0      0 1024664  43588 1080848    0    0     0     8  437  179  0  0 100  0  0  0
 0  0      0 1024956  43588 1080848    0    0     0     0  726  239  0  0 100  0  0  0
 0  0      0 1024456  43588 1080852    0    0     0     0  625  253  0  0 100  0  0  0
 0  0      0 1023912  43596 1080856    0    0     0    40  534  255  0  0 100  0  0  0
 0  0      0 1023820  43596 1080856    0    0     0     0  762  303  0  0 100  0  0  0
 0  0      0 1023988  43596 1080860    0    0     0   144  697  285  0  0 100  0  0  0
 0  0      0 1024072  43596 1080860    0    0     0     0  531  206  0  0 100  0  0  0
 0  0      0 1023732  43596 1080860    0    0     0     0  560  249  0  0 100  0  0  0
 0  0      0 1023712  43604 1080864    0    0     0    32  665  270  0  0 100  0  0  0
 0  0      0 1023416  43604 1080864    0    0     0    56  924  378  0  0 100  0  0  0
 0  0      0 1023592  43604 1080868    0    0     0     0  539  226  0  0 100  0  0  0
 0  0      0 1023544  43604 1080868    0    0     0     0  457  205  0  0 100  0  0  0
 0  0      0 1024660  43604 1080868    0    0     0     0  853  295  0  0 100  0  0  0
 0  0      0 1023896  43604 1080872    0    0     0     0  768  589  0  0 100  0  0  0
 0  0      0 1023796  43612 1080872    0    0     0    36  794  337  0  0 100  0  0  0
 0  0      0 1024396  43612 1080876    0    0     0     0  607  270  0  0 100  0  0  0
 0  0      0 1024620  43612 1080876    0    0     0     0  488  186  0  0 100  0  0  0
 0  0      0 1023676  43612 1080880    0    0     0     0  745  264  0  0 100  0  0  0
 0  0      0 1024016  43612 1080880    0    0     0     4  468  240  0  0 100  0  0  0
 0  0      0 1024348  43620 1080880    0    0     0    28  656  313  0  0 100  0  0  0
 0  0      0 1024548  43620 1080884    0    0     0     0  626  227  0  0 100  0  0  0
 0  0      0 1024456  43620 1080884    0    0     0     0  575  228  0  0 100  0  0  0
 0  0      0 1017960  43668 1079532    0    0   708   244 4334 5372  6  2 91  0  0  0
 0  0      0 1020632  43668 1079532    0    0     0     0  568  264  0  0 100  0  0  0
 0  0      0 1036128  43668 1079524    0    0     0     0  838  451  0  0 99  0  0  0
 0  0      0 1035460  43668 1079528    0    0     0     0  554  251  0  0 100  0  0  0
 1  0      0 1036384  43668 1079528    0    0     0     0  601  244  0  0 100  0  0  0
 0  0      0 1035892  43676 1079524    0    0     0    40  654  295  0  0 100  0  0  0
 0  0      0 1036768  43676 1079524    0    0     0     0  598  242  0  0 100  0  0  0
 0  0      0 1036520  43676 1079532    0    0     0    76  725  289  0  0 100  0  0  0
 0  0      0 1036104  43676 1079540    0    0     0     0  767  290  0  0 100  0  0  0
 0  0      0 1036196  43676 1079540    0    0     0     0  610  269  0  0 100  0  0  0
 0  0      0 1034916  43684 1079544    0    0     0    28  739  277  0  0 100  0  0  0
 0  0      0 1035008  43684 1079544    0    0     0     0  636  312  0  0 100  0  0  0
 0  0      0 1034640  43684 1079544    0    0     0     0  687  303  0  0 100  0  0  0
 0  0      0 1035224  43684 1079548    0    0     0     8  688  295  0  0 100  0  0  0
 0  0      0 1035740  43684 1079548    0    0     0     0  557  219  0  0 100  0  0  0
 0  0      0 1035388  43692 1079552    0    0     0    40  598  257  0  0 100  0  0  0
 0  0      0 1035708  43692 1079552    0    0     0     0  594  250  0  0 100  0  0  0
 0  0      0 1035372  43692 1079556    0    0     0     0  662  325  0  0 100  0  0  0
 0  0      0 1035568  43692 1079556    0    0     0   296  742  303  0  0 100  0  0  0
 0  0      0 1035164  43692 1079560    0    0     0     0  608  242  0  0 100  0  0  0
 0  0      0 1034852  43700 1079560    0    0     0    36  670  287  0  0 100  0  0  0
 0  0      0 1035324  43700 1079560    0    0     0     0  520  234  0  0 100  0  0  0
 0  0      0 1034936  43700 1079560    0    0     0     0  641  295  0  0 100  0  0  0
 0  0      0 1034656  43700 1079564    0    0     0     0  771  294  0  0 100  0  0  0
 0  0      0 1034564  43700 1079568    0    0     0     0  448  197  0  0 100  0  0  0
 0  0      0 1034988  43708 1079568    0    0     0    28  569  254  0  0 100  0  0  0
 0  0      0 1035180  43708 1079568    0    0     0     0  641  259  0  0 100  0  0  0
 0  0      0 1034488  43708 1079572    0    0     0     0  669  296  0  0 100  0  0  0
 0  0      0 1036176  43708 1079572    0    0     0     8  753  288  0  0 100  0  0  0
 0  0      0 1036012  43708 1079576    0    0     0     0  418  205  0  0 100  0  0  0
 0  0      0 1035440  43708 1079576    0    0     0     0  574  255  0  0 100  0  0  0
 0  0      0 1034112  43716 1079584    0    0     0    52  660  285  0  0 100  0  0  0
 0  0      0 1034376  43716 1079584    0    0     0     0  682  273  0  0 100  0  0  0
 0  0      0 1034372  43716 1079584    0    0     0     0  574  247  0  0 100  0  0  0
 0  0      0 1034104  43716 1079584    0    0     0   168  560  247  0  0 100  0  0  0
 0  0      0 1034916  43716 1079584    0    0     0     0  675  260  0  0 100  0  0  0
 0  0      0 1034420  43724 1079592    0    0     0    32  641  280  0  0 100  0  0  0
 1  0      0 1034460  43724 1079592    0    0     0     0  587  281  0  0 100  0  0  0
 0  0      0 1035668  43724 1079592    0    0     0     0  723  275  0  0 100  0  0  0
 0  0      0 1035064  43724 1079596    0    0     0     0  612  238  0  0 100  0  0  0
 0  0      0 1035292  43724 1079596    0    0     0     0  543  282  0  0 100  0  0  0
 0  0      0 1035432  43732 1079600    0    0     0    56  798  306  0  0 100  0  0  0
 1  0      0 1035820  43732 1079600    0    0     0     0  661  264  0  0 100  0  0  0
 0  0      0 1036100  43732 1079600    0    0     0     0  700  296  0  0 100  0  0  0
 0  0      0 1036252  43732 1079604    0    0     0     0  878  305  0  0 100  0  0  0
 0  0      0 1035608  43732 1079604    0    0     0     0  603  268  0  0 100  0  0  0
 0  0      0 1035116  43740 1079608    0    0     0    32  794  344  0  0 100  0  0  0
 0  0      0 1035204  43740 1079612    0    0     0     0  394  190  0  0 100  0  0  0
 0  0      0 1034904  43740 1079612    0    0     0     4  770  369  0  0 100  0  0  0
 0  0      0 1034560  43740 1079616    0    0     0    56  831  300  0  0 100  0  0  0
 0  0      0 1033800  43740 1079616    0    0     0     0  672  291  0  0 100  0  0  0
 0  0      0 1034140  43748 1079616    0    0     0    36  970  532  1  1 98  0  0  0
 0  0      0 1034296  43748 1079620    0    0     0     0  598  264  0  0 100  0  0  0
 0  0      0 1034952  43748 1079624    0    0     0     0  917  379  0  0 99  0  0  0
 0  0      0 1035320  43748 1079624    0    0     0   148  751  307  0  0 100  0  0  0
 0  0      0 1034784  43748 1079624    0    0     0     0  586  228  0  0 100  0  0  0
 0  0      0 1034932  43756 1079628    0    0     0    28  593  264  0  0 100  0  0  0
 0  0      0 1036296  43756 1079628    0    0     0     0  603  254  0  0 100  0  0  0
 0  0      0 1036416  43756 1079632    0    0     0     0  697  341  0  0 100  0  0  0
 0  0      0 1037020  43756 1079632    0    0     0     8  743  265  0  0 99  0  0  0
 0  0      0 1036632  43756 1079632    0    0     0     0  590  239  0  0 100  0  0  0
 0  0      0 1036668  43764 1079636    0    0     0    40  458  233  0  0 100  0  0  0
 0  0      0 1036796  43764 1079636    0    0     0     0  631  297  0  0 100  0  0  0
 0  0      0 1037064  43764 1079640    0    0     0     0  760  358  0  0 100  0  0  0
 1  0      0 1037660  43764 1079640    0    0     0     0  802  294  0  0 100  0  0  0
 0  0      0 1036824  43764 1079644    0    0     0     0  426  211  0  0 100  0  0  0
 0  0      0 1036984  43764 1079644    0    0     0     0  418  216  0  0 100  0  0  0
 0  0      0 1036820  43772 1079636    0    0     0    28  597  265  0  0 100  0  0  0
 0  0      0 1036532  43772 1079648    0    0     0     0  566  297  0  0 100  0  0  0
 0  0      0 1036808  43772 1079648    0    0     0     0  519  218  0  0 100  0  0  0
 1  0      0 1036892  43772 1079648    0    0     0     0  606  247  0  0 100  0  0  0
 0  0      0 1036716  43772 1079652    0    0     0     0  492  236  0  0 100  0  0  0
 0  0      0 1036704  43780 1079652    0    0     0    48  816  354  0  0 99  0  0  0
 0  0      0 1036552  43780 1079656    0    0     0     0  598  292  0  0 100  0  0  0
 0  0      0 1037224  43780 1079656    0    0     0     0  562  243  0  0 100  0  0  0
 0  0      0 1036876  43780 1079660    0    0     0     0  615  285  0  0 100  0  0  0
 0  0      0 1036700  43780 1079660    0    0     0     0  512  219  0  0 100  0  0  0
 0  0      0 1036960  43788 1079656    0    0     0    28  696  301  0  0 100  0  0  0
 0  0      0 1037176  43788 1079664    0    0     0     0  577  262  0  0 100  0  0  0
 0  0      0 1036852  43788 1079664    0    0     0     0  470  200  0  0 100  0  0  0
 0  0      0 1037052  43788 1079664    0    0     0    56  773  327  0  0 100  0  0  0
 0  0      0 1036172  43788 1079668    0    0     0     0  522  233  0  0 100  0  0  0
 0  0      0 1036368  43796 1079672    0    0     0    36  768  288  0  0 99  0  0  0
 1  0      0 1034300  43796 1079672    0    0     0     4  506  217  0  0 100  0  0  0
 0  0      0 1036496  43796 1079676    0    0     0     0  469  202  0  0 100  0  0  0
 0  0      0 1035088  43796 1079676    0    0     0     0  770  345  0  0 100  0  0  0
 0  0      0 1035100  43796 1079680    0    0     0     0  523  232  0  0 100  0  0  0
 0  0      0 1034916  43804 1079684    0    0     0    28  653  239  0  0 100  0  0  0
 0  0      0 1034804  43804 1079684    0    0     0   136  549  250  0  0 100  0  0  0
 0  0      0 1034904  43804 1079688    0    0     0     0  628  255  0  0 100  0  0  0
 0  0      0 1035204  43804 1079688    0    0     0     4  758  347  0  0 100  0  0  0
 0  0      0 1035144  43804 1079688    0    0     0     0  463  214  0  0 100  0  0  0
 0  0      0 1035124  43812 1079692    0    0     0    28  493  237  0  0 100  0  0  0
 0  0      0 1034948  43812 1079696    0    0     0     0  592  263  0  0 100  0  0  0
 0  0      0 1035016  43812 1079700    0    0     0     0  426  199  0  0 100  0  0  0
 0  0      0 1035072  43812 1079700    0    0     0     0  789  363  0  0 100  0  0  0
 0  0      0 1035344  43812 1079736    0    0     0     0  440  223  0  0 100  0  0  0
 0  0      0 1035324  43820 1079736    0    0     0    28  463  226  0  0 100  0  0  0
 0  0      0 1035844  43820 1079736    0    0     0     0  595  252  0  0 100  0  0  0
 0  0      0 1035424  43820 1079740    0    0     0     0  560  229  0  0 100  0  0  0
 0  0      0 1036772  43820 1079740    0    0     0     0  911  372  0  1 99  0  0  0
 0  0      0 1036488  43820 1079744    0    0     0     0  533  232  0  0 100  0  0  0
 0  0      0 1036264  43820 1079744    0    0     0     0  527  216  0  0 100  0  0  0
 0  0      0 1035692  43828 1079744    0    0     0    52  843  313  0  0 100  0  0  0
 0  0      0 1035308  43828 1079748    0    0     0     0  539  220  0  0 100  0  0  0
 0  0      0 1035844  43828 1079748    0    0     0     0  812  361  0  0 100  0  0  0
 0  0      0 1036300  43828 1079752    0    0     0     0  537  252  0  0 100  0  0  0
 0  0      0 1036208  43828 1079752    0    0     0     0  675  279  0  0 100  0  0  0
 0  0      0 1036864  43836 1079752    0    0     0    32  858  330  0  0 99  0  0  0
 0  0      0 1036632  43836 1079756    0    0     0     0  565  243  0  0 100  0  0  0
 0  0      0 1036480  43836 1079756    0    0     0    52  716  338  0  0 99  0  0  0
 0  0      0 1036216  43836 1079756    0    0     0     0  938  527  0  0 99  0  0  0
 0  0      0 1036404  43836 1079760    0    0     0     0  660  257  0  0 100  0  0  0
 0  0      0 1035696  43848 1079768    0    0     0    44  572  281  0  0 100  0  0  0
 0  0      0 1035300  43848 1079768    0    0     0     0  624  249  0  0 100  0  0  0
 0  0      0 1035868  43848 1079772    0    0     0     0  749  347  0  0 100  0  0  0
 0  0      0 1036412  43848 1079772    0    0     0     8  598  266  0  0 100  0  0  0
 0  0      0 1036536  43848 1079772    0    0     0     0  597  267  0  0 100  0  0  0
 0  0      0 1035828  43856 1079776    0    0     0    40  693  279  0  0 100  0  0  0
 0  0      0 1036140  43856 1079776    0    0     0     0  631  245  0  0 100  0  0  0
 1  0      0 1035776  43856 1079776    0    0     0     0  468  266  0  0 100  0  0  0
 0  0      0 1036500  43856 1079780    0    0     0   152  738  313  0  0 100  0  0  0
 0  0      0 1036664  43856 1079780    0    0     0     0  517  266  0  0 100  0  0  0
 0  0      0 1036948  43864 1079784    0    0     0    40  518  250  0  0 100  0  0  0
 0  0      0 1036280  43864 1079784    0    0     0     0  493  237  0  0 100  0  0  0
 0  0      0 1036632  43864 1079788    0    0     0     0  641  319  0  0 100  0  0  0
 0  0      0 1036996  43864 1079788    0    0     0     0  639  257  0  0 100  0  0  0
 0  0      0 1036096  43864 1079792    0    0     0     0  462  217  0  0 100  0  0  0
 0  0      0 1035744  43872 1079792    0    0     0    28  560  244  0  0 100  0  0  0
 0  0      0 1035236  43872 1079792    0    0     0     0  500  225  0  0 100  0  0  0
 0  0      0 1035908  43872 1079796    0    0     0     0  750  334  0  0 99  0  0  0
 0  0      0 1036016  43872 1079796    0    0     0     0  745  282  0  0 100  0  0  0
 0  0      0 1035872  43872 1079796    0    0     0     0  494  217  0  0 100  0  0  0
 0  0      0 1035748  43880 1079800    0    0     0    28  520  246  0  0 100  0  0  0
 0  0      0 1035616  43880 1079800    0    0     0     0  515  225  0  0 100  0  0  0
 0  0      0 1035764  43880 1079800    0    0     0     0  746  322  0  0 100  0  0  0
 0  0      0 1035772  43880 1079804    0    0     0     0  716  276  0  0 100  0  0  0
 0  0      0 1036000  43880 1079804    0    0     0     0  533  245  0  0 100  0  0  0
 0  1      0 1035916  43888 1079804    0    0     0    28  550  231  0  0 100  0  0  0
 0  0      0 1035648  43888 1079812    0    0     0    48  653  267  0  0 100  0  0  0
 0  0      0 1035620  43888 1079816    0    0     0     0  562  293  0  0 100  0  0  0
 0  0      0 1035748  43888 1079816    0    0     0    56  646  262  0  0 100  0  0  0
 0  0      0 1036220  43888 1079820    0    0     0     0  472  226  0  0 100  0  0  0
 0  0      0 1036968  43888 1079820    0    0     0     0  666  238  0  0 100  0  0  0
 0  0      0 1036204  43896 1079824    0    0     0    36  727  275  0  0 100  0  0  0
 0  0      0 1036208  43896 1079824    0    0     0     0  606  301  0  0 100  0  0  0
 0  0      0 1035932  43896 1079824    0    0     0     0  564  229  0  0 100  0  0  0
 0  0      0 1036220  43896 1079824    0    0     0     0  573  246  0  0 100  0  0  0
 0  0      0 1036632  43896 1079828    0    0     0     0  542  238  0  0 100  0  0  0
 1  0      0 1033316  43904 1079832    0    0     0    28  625  273  0  0 100  0  0  0
 0  0      0 1036316  43904 1079832    0    0     0     0  663  307  0  0 100  0  0  0
 0  0      0 1036500  43904 1079832    0    0     0     4  674  249  0  0 100  0  0  0
 0  0      0 1036244  43904 1079840    0    0     0     8  397  205  0  0 100  0  0  0
 0  0      0 1035936  43904 1079840    0    0     0     0  581  263  0  0 100  0  0  0
 0  0      0 1035564  43912 1079844    0    0     0    40  573  264  0  0 100  0  0  0
 0  0      0 1035788  43912 1079844    0    0     0     0  727  339  0  0 100  0  0  0
 0  0      0 1035936  43912 1079848    0    0     0   136  503  226  0  0 100  0  0  0
 0  0      0 1035528  43936 1079848    0    0     0    60  656  330  0  0 100  0  0  0
 0  0      0 1035472  43936 1079848    0    0     0     0  521  223  0  0 100  0  0  0
 0  0      0 1035284  43936 1079852    0    0     0     0  637  270  0  0 100  0  0  0
 0  0      0 1035472  43944 1079856    0    0     0    28  681  365  0  0 99  0  0  0
 0  0      0 1034500  43960 1079844    0    0    20     0  599  284  0  0 100  0  0  0
 1  0      0 1034688  43960 1079864    0    0     0     0  733  265  0  0 100  0  0  0
 0  0      0 1034208  43960 1079868    0    0     0     0  615  248  0  0 100  0  0  0
 0  0      0 1034488  43960 1079868    0    0     0     0  438  205  0  0 100  0  0  0
 0  0      0 1034200  43968 1079868    0    0     0    32  721  367  0  0 100  0  0  0
 0  0      0 1034596  43968 1079868    0    0     0     0  727  301  0  0 100  0  0  0
 0  0      0 1036040  43968 1079876    0    0     0     0  741  314  0  0 100  0  0  0
 0  0      0 1035628  43968 1079880    0    0     0     0  560  269  0  0 100  0  0  0
 0  0      0 1035480  43968 1079880    0    0     0     0  740  310  0  0 100  0  0  0
 1  0      0 1035608  43976 1079884    0    0     0    28  711  340  0  0 100  0  0  0
 0  0      0 1035812  43976 1079888    0    0     0     0  753  447  0  0 100  0  0  0
 0  0      0 1036276  43976 1079888    0    0     0    56  678  280  0  0 100  0  0  0
 0  0      0 1036436  43976 1079888    0    0     0     0  670  292  0  0 100  0  0  0
 0  0      0 1036424  43976 1079892    0    0     0    12  573  228  0  0 100  0  0  0
 0  0      0 1035112  43984 1079888    0    0     0    40  935  383  0  0 100  0  0  0
 1  0      0 1034192  43984 1079896    0    0     0     0  533  250  0  0 100  0  0  0
 0  0      0 1035288  43984 1079896    0    0     0     0  889  309  0  1 99  0  0  0
 0  0      0 1035788  43984 1079896    0    0     0     0  576  236  0  0 100  0  0  0
 0  0      0 1035908  43984 1079900    0    0     0     0  460  222  0  0 100  0  0  0
 0  0      0 1035780  43992 1079892    0    0     0    28  816  373  0  0 100  0  0  0
 0  0      0 1035628  43992 1079904    0    0     0     0  481  226  0  0 100  0  0  0
 0  0      0 1035800  43992 1079904    0    0     0     0  485  235  0  0 100  0  0  0
 0  0      0 1035332  43992 1079904    0    0     0     0  643  258  0  0 100  0  0  0
 0  0      0 1035524  43992 1079908    0    0     0     4  651  268  0  0 100  0  0  0
 0  0      0 1035408  44000 1079912    0    0     0    28  975  422  0  0 99  0  0  0
 0  0      0 1034812  44000 1079912    0    0     0     8  503  214  0  0 100  0  0  0
 0  0      0 1034816  44000 1079920    0    0     0     0  579  240  0  0 100  0  0  0
 0  0      0 1035168  44000 1079920    0    0     0   172  618  255  0  0 99  0  0  0
 0  0      0 1035996  44000 1079920    0    0     0     0  596  258  0  0 100  0  0  0
 0  0      0 1036864  44008 1079924    0    0     0    40  923  403  0  0 99  0  0  0
 0  0      0 1036896  44008 1079924    0    0     0     0  516  218  0  0 100  0  0  0
 1  0      0 1035460  44008 1079928    0    0     0     0  446  207  0  0 100  0  0  0
 0  0      0 1036960  44008 1079928    0    0     0     0  720  288  0  0 99  0  0  0
 0  0      0 1036188  44008 1079928    0    0     0     0  512  216  0  0 100  0  0  0
 0  0      0 1035740  44016 1079932    0    0     0    28  877  375  0  0 100  0  0  0
 0  0      0 1036644  44016 1079932    0    0     0     0  551  234  0  0 100  0  0  0
 0  0      0 1036156  44016 1079932    0    0     0     0  580  265  0  0 100  0  0  0
 0  0      0 1035816  44016 1079932    0    0     0     0  707  259  0  0 100  0  0  0
 0  0      0 1035292  44016 1079936    0    0     0     0  442  205  0  0 100  0  0  0
 0  0      0 1034808  44024 1079940    0    0     0    28  683  322  0  0 100  0  0  0
 0  0      0 1035940  44024 1079940    0    0     0     0  673  273  0  0 100  0  0  0
 0  0      0 1035888  44024 1079944    0    0     0    60  574  227  0  0 100  0  0  0
 0  0      0 1035932  44024 1079944    0    0     0     0  772  288  0  0 100  0  0  0
 0  0      0 1036212  44024 1079952    0    0     0     0  473  203  0  0 100  0  0  0
 0  0      0 1036248  44032 1079952    0    0     0    36  777  354  0  0 100  0  0  0
 0  0      0 1035688  44032 1079956    0    0     0    24  535  240  0  0 100  0  0  0
 0  0      0 1035400  44032 1079956    0    0     0     0  490  223  0  0 100  0  0  0
 0  0      0 1036132  44032 1079956    0    0     0     0  727  268  0  0 100  0  0  0
 0  0      0 1035920  44032 1079960    0    0     0     0  462  223  0  0 100  0  0  0
 0  0      0 1036048  44040 1079960    0    0     0    28  600  271  0  0 100  0  0  0
 0  0      0 1034948  44040 1079964    0    0     0     0  543  241  0  0 100  0  0  0
 1  0      0 1035064  44040 1079964    0    0     0     0  480  232  0  0 100  0  0  0
 1  0      0 1034996  44040 1079968    0    0     0     0  729  314  0  0 100  0  0  0
 0  0      0 1035668  44040 1079968    0    0     0     0  535  211  0  0 100  0  0  0
 0  0      0 1035704  44048 1079968    0    0     0    36  817  349  0  0 99  0  0  0
 0  0      0 1035180  44048 1079972    0    0     0     0  908  340  0  0 100  0  0  0
 0  0      0 1023936  44048 1091308    0    0     0     0 1228  371  0  1 99  0  0  0
 0  0      0 1024096  44048 1091524    0    0     0     0 1105  378  0  1 99  0  0  0
 0  0      0 1024100  44048 1091616    0    0     0     0  910  327  0  0 99  0  0  0
 0  0      0 1023920  44056 1091620    0    0     0    52 1003  457  0  0 99  0  0  0
 0  0      0 1024672  44056 1091624    0    0     0   148  882  361  0  0 100  0  0  0
 0  0      0 1029452  44056 1091628    0    0     0     0 1161  397  0  1 99  0  0  0
 0  0      0 1029792  44056 1091632    0    0     0     0  864  325  0  0 100  0  0  0
 0  0      0 1029944  44056 1091632    0    0     0     0  805  320  0  0 100  0  0  0
 0  0      0 1029604  44064 1091636    0    0     0    28  971  416  0  0 99  0  0  0
 0  0      0 1030416  44064 1091640    0    0     0     0  889  343  0  0 100  0  0  0
 0  0      0 1031532  44064 1091640    0    0     0     0 1019  355  0  0 99  0  0  0
 0  0      0 1031468  44064 1091640    0    0     0     0  719  281  0  0 100  0  0  0
 2  0      0 1031636  44064 1091648    0    0     0     0 1074  357  0  0 99  0  0  0
 0  0      0 1030724  44072 1091644    0    0     0    32  823  370  0  0 100  0  0  0
 0  0      0 1029904  44072 1091660    0    0     0     0 1017  546  0  0 99  0  0  0
 0  0      0 1028272  44072 1091664    0    0     0     0  849  346  0  0 100  0  0  0
 1  0      0 1028708  44072 1091668    0    0     0    76  934  324  0  1 99  0  0  0
 0  0      0 1028584  44072 1091672    0    0     0     0 2217  266  0  1 99  0  0  0
 0  0      0 1029544  44080 1091676    0    0     0    48 1065  437  0  0 99  0  0  0
 0  0      0 1029996  44080 1091680    0    0     0     0  773  306  0  0 100  0  0  0
 0  0      0 1030392  44080 1091680    0    0     0     0  790  299  0  0 100  0  0  0
 0  0      0 1030788  44080 1091684    0    0     0     0  651  261  0  0 100  0  0  0
 0  0      0 1030780  44080 1091688    0    0     0     0  863  272  0  1 99  0  0  0
 0  0      0 1030028  44088 1091688    0    0     0    28 1076  433  0  1 99  0  0  0
 0  0      0 1029688  44088 1091688    0    0     0    40  955  323  0  1 99  0  0  0
 0  0      0 1030140  44088 1091688    0    0     0     0  822  318  0  0 100  0  0  0
 0  0      0 1030376  44088 1091696    0    0     0     0  831  304  0  0 100  0  0  0
 0  0      0 1030120  44088 1091700    0    0     0     0  944  306  0  1 99  0  0  0
 0  0      0 1030944  44096 1091704    0    0     0    28 1089  412  0  1 99  0  0  0
 0  0      0 1031184  44096 1091704    0    0     0     8  743  314  0  0 100  0  0  0
 0  0      0 1031624  44096 1091708    0    0     0     0  830  279  0  0 99  0  0  0
 1  0      0 1031140  44096 1091708    0    0     0     0  816  273  0  0 100  0  0  0
 0  0      0 1031276  44096 1091712    0    0     0     0 1132  388  0  1 99  0  0  0
 0  0      0 1031004  44104 1091716    0    0     0    40 1015  400  0  1 99  0  0  0
 0  0      0 1030644  44104 1091716    0    0     0     0  683  272  0  0 100  0  0  0
 0  0      0 1031016  44104 1091716    0    0     0     0  616  249  0  0 100  0  0  0
 0  0      0 1030400  44104 1091724    0    0     0     0  924  359  0  0 99  0  0  0
 0  0      0 1030604  44104 1091728    0    0     0     0  898  296  0  1 99  0  0  0
 1  0      0 1030076  44112 1091728    0    0     0    28 1012  379  0  1 99  0  0  0
 3  0      0 1027560  44112 1091728    0    0     0   240  742  315  0  0 100  0  0  0
 0  0      0 1029896  44112 1091736    0    0     0     0  808  308  0  0 100  0  0  0
 1  0      0 1031000  44112 1091736    0    0     0     0  802  272  0  0 100  0  0  0
 0  0      0 1030672  44112 1091740    0    0     0     0  890  317  0  0 100  0  0  0
 0  0      0 1030332  44120 1091732    0    0     0    40  789  349  0  0 100  0  0  0
 0  0      0 1032232  44120 1091748    0    0     0     0  741  292  0  0 100  0  0  0
 0  0      0 1031756  44120 1091752    0    0     0     0  741  279  0  0 100  0  0  0
 0  0      0 1032172  44120 1091752    0    0     0     0  836  299  0  0 100  0  0  0
 0  0      0 1033108  44120 1091756    0    0     0    84  859  286  0  1 99  0  0  0
 0  0      0 1032656  44128 1091752    0    0     0    36  880  395  0  0 99  0  0  0
 0  0      0 1032808  44128 1091760    0    0     0     4  934  311  0  0 99  0  0  0
 0  0      0 1032304  44128 1091764    0    0     0     0  938  316  0  0 100  0  0  0
 0  0      0 1032816  44128 1091764    0    0     0     0  925  296  0  0 99  0  0  0
 0  0      0 1032388  44128 1091768    0    0     0     0  777  310  0  0 100  0  0  0
 0  0      0 1032440  44136 1091764    0    0     0    28  908  387  0  0 99  0  0  0
 0  0      0 1032620  44136 1091776    0    0     0     0  948  310  0  0 99  0  0  0
 0  0      0 1032668  44136 1091776    0    0     0     0  893  301  0  0 99  0  0  0
 0  0      0 1033456  44136 1091780    0    0     0     0  919  321  0  1 99  0  0  0
